uid,datetime,type,sub_type,suuid,level,value,sensor_status,x,y,z,data
671,2025-04-27 10:00:00,light,5,,3.0,3.945,,3.945,,,"{""type"":5,""axisX"":""3.945"",""accuracy"":3,""timestamp"":150619849899879}"
676,2025-04-27 10:00:00,light,5,,3.0,50.0175,,50.0175,,,"{""type"":5,""axisX"":""50.0175"",""accuracy"":3,""timestamp"":571202483043857}"
686,2025-04-27 10:00:00,light,5,,3.0,41,,41,,,"{""type"":5,""axisX"":""41.0"",""accuracy"":3,""timestamp"":328104824231606}"
668,2025-04-27 10:03:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1330402893917225}"
678,2025-04-27 10:08:00,light,5,,3.0,243,,243,,,"{""type"":5,""axisX"":""243.0"",""accuracy"":3,""timestamp"":215061035092425}"
687,2025-04-27 10:10:00,light,5,,3.0,519,,519,,,"{""type"":5,""axisX"":""519.0"",""accuracy"":3,""timestamp"":38267359987967}"
670,2025-04-27 10:14:00,light,5,,3.0,425,,425,,,"{""type"":5,""axisX"":""425.0"",""accuracy"":3,""timestamp"":529339144991227}"
671,2025-04-27 10:15:00,light,5,,3.0,2.12625,,2.12625,,,"{""type"":5,""axisX"":""2.12625"",""accuracy"":3,""timestamp"":151527165435379}"
676,2025-04-27 10:15:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":572102281785690}"
668,2025-04-27 10:18:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1331332219475841}"
678,2025-04-27 10:23:00,light,5,,3.0,226,,226,,,"{""type"":5,""axisX"":""226.0"",""accuracy"":3,""timestamp"":215961050186454}"
687,2025-04-27 10:25:00,light,5,,3.0,42,,42,,,"{""type"":5,""axisX"":""42.0"",""accuracy"":3,""timestamp"":39167428367416}"
670,2025-04-27 10:29:00,light,5,,3.0,651,,651,,,"{""type"":5,""axisX"":""651.0"",""accuracy"":3,""timestamp"":530239188088266}"
676,2025-04-27 10:30:00,light,5,,3.0,95.985,,95.985,,,"{""type"":5,""axisX"":""95.985"",""accuracy"":3,""timestamp"":573007949883373}"
671,2025-04-27 10:30:00,light,5,,3.0,28.0625,,28.0625,,,"{""type"":5,""axisX"":""28.0625"",""accuracy"":3,""timestamp"":152444848991058}"
668,2025-04-27 10:34:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1332250917358917}"
678,2025-04-27 10:38:00,light,5,,3.0,160,,160,,,"{""type"":5,""axisX"":""160.0"",""accuracy"":3,""timestamp"":216833720275242}"
687,2025-04-27 10:40:00,light,5,,3.0,115,,115,,,"{""type"":5,""axisX"":""115.0"",""accuracy"":3,""timestamp"":40067516711774}"
670,2025-04-27 10:44:00,light,5,,3.0,10967,,10967,,,"{""type"":5,""axisX"":""10967.0"",""accuracy"":3,""timestamp"":531139110460494}"
676,2025-04-27 10:45:00,light,5,,3.0,7.0200005,,7.0200005,,,"{""type"":5,""axisX"":""7.0200005"",""accuracy"":3,""timestamp"":573908201498700}"
671,2025-04-27 10:46:00,light,5,,3.0,5.6662498,,5.6662498,,,"{""type"":5,""axisX"":""5.6662498"",""accuracy"":3,""timestamp"":153408208573591}"
668,2025-04-27 10:49:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1333151009151264}"
678,2025-04-27 10:53:00,light,5,,3.0,696,,696,,,"{""type"":5,""axisX"":""696.0"",""accuracy"":3,""timestamp"":217764645441999}"
686,2025-04-27 10:56:00,light,5,,3.0,69,,69,,,"{""type"":5,""axisX"":""69.0"",""accuracy"":3,""timestamp"":331493156268429}"
670,2025-04-27 10:59:00,light,5,,3.0,313,,313,,,"{""type"":5,""axisX"":""313.0"",""accuracy"":3,""timestamp"":532039271958693}"
676,2025-04-27 11:00:00,light,5,,3.0,50.0175,,50.0175,,,"{""type"":5,""axisX"":""50.0175"",""accuracy"":3,""timestamp"":574808315050016}"
671,2025-04-27 11:01:00,light,5,,3.0,5.9787498,,5.9787498,,,"{""type"":5,""axisX"":""5.9787498"",""accuracy"":3,""timestamp"":154313504117045}"
687,2025-04-27 11:03:00,light,5,,3.0,11,,11,,,"{""type"":5,""axisX"":""11.0"",""accuracy"":3,""timestamp"":41454188357269}"
668,2025-04-27 11:05:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1334149826306072}"
678,2025-04-27 11:08:00,light,5,,3.0,346,,346,,,"{""type"":5,""axisX"":""346.0"",""accuracy"":3,""timestamp"":218664732019411}"
686,2025-04-27 11:12:00,light,5,,3.0,127,,127,,,"{""type"":5,""axisX"":""127.0"",""accuracy"":3,""timestamp"":332420280034075}"
670,2025-04-27 11:14:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":532940328674024}"
676,2025-04-27 11:15:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":575698525161493}"
671,2025-04-27 11:16:00,light,5,,3.0,13.105,,13.105,,,"{""type"":5,""axisX"":""13.105"",""accuracy"":3,""timestamp"":155219169164521}"
687,2025-04-27 11:18:00,light,5,,3.0,1.84e+19,,1.84e+19,,,"{""type"":5,""axisX"":""1.8446744E19"",""accuracy"":3,""timestamp"":42354464382767}"
668,2025-04-27 11:20:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1335058836538533}"
686,2025-04-27 11:27:00,light,5,,3.0,134,,134,,,"{""type"":5,""axisX"":""134.0"",""accuracy"":3,""timestamp"":333326723526218}"
670,2025-04-27 11:29:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":533844188381804}"
676,2025-04-27 11:30:00,light,5,,3.0,1.0125,,1.0125,,,"{""type"":5,""axisX"":""1.0125"",""accuracy"":3,""timestamp"":576615802317228}"
671,2025-04-27 11:31:00,light,5,,3.0,340.745,,340.745,,,"{""type"":5,""axisX"":""340.745"",""accuracy"":3,""timestamp"":156125712712229}"
687,2025-04-27 11:33:00,light,5,,3.0,2413,,2413,,,"{""type"":5,""axisX"":""2413.0"",""accuracy"":3,""timestamp"":43254480385379}"
668,2025-04-27 11:35:00,light,5,,3.0,7,,7,,,"{""type"":5,""axisX"":""7.0"",""accuracy"":3,""timestamp"":1335958849619783}"
678,2025-04-27 11:37:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":220394366285200}"
686,2025-04-27 11:42:00,light,5,,3.0,135,,135,,,"{""type"":5,""axisX"":""135.0"",""accuracy"":3,""timestamp"":334223469952704}"
670,2025-04-27 11:44:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":534755630570150}"
676,2025-04-27 11:45:00,light,5,,3.0,1389.015,,1389.015,,,"{""type"":5,""axisX"":""1389.015"",""accuracy"":3,""timestamp"":577516083788914}"
671,2025-04-27 11:46:00,light,5,,3.0,249.88249,,249.88249,,,"{""type"":5,""axisX"":""249.88249"",""accuracy"":3,""timestamp"":157030662695793}"
687,2025-04-27 11:48:00,light,5,,3.0,3,,3,,,"{""type"":5,""axisX"":""3.0"",""accuracy"":3,""timestamp"":44154844901516}"
668,2025-04-27 11:50:00,light,5,,3.0,8,,8,,,"{""type"":5,""axisX"":""8.0"",""accuracy"":3,""timestamp"":1336858888820186}"
678,2025-04-27 11:52:00,light,5,,3.0,418,,418,,,"{""type"":5,""axisX"":""418.0"",""accuracy"":3,""timestamp"":221295561767455}"
681,2025-04-27 11:53:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":988955761722498}"
681,2025-04-27 11:54:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":991223611081589}"
686,2025-04-27 11:57:00,light,5,,3.0,158,,158,,,"{""type"":5,""axisX"":""158.0"",""accuracy"":3,""timestamp"":335124015063653}"
670,2025-04-27 11:59:00,light,5,,3.0,292,,292,,,"{""type"":5,""axisX"":""292.0"",""accuracy"":3,""timestamp"":535655303491476}"
676,2025-04-27 12:01:00,light,5,,3.0,1337.9851,,1337.9851,,,"{""type"":5,""axisX"":""1337.9851"",""accuracy"":3,""timestamp"":578400432765079}"
671,2025-04-27 12:01:00,light,5,,3.0,649.8862,,649.8862,,,"{""type"":5,""axisX"":""649.8862"",""accuracy"":3,""timestamp"":157937146600202}"
687,2025-04-27 12:03:00,light,5,,3.0,6,,6,,,"{""type"":5,""axisX"":""6.0"",""accuracy"":3,""timestamp"":45057816361455}"
668,2025-04-27 12:05:00,light,5,,3.0,6,,6,,,"{""type"":5,""axisX"":""6.0"",""accuracy"":3,""timestamp"":1337758917191952}"
678,2025-04-27 12:07:00,light,5,,3.0,695,,695,,,"{""type"":5,""axisX"":""695.0"",""accuracy"":3,""timestamp"":222195588969175}"
686,2025-04-27 12:12:00,light,5,,3.0,157,,157,,,"{""type"":5,""axisX"":""157.0"",""accuracy"":3,""timestamp"":336029003837922}"
670,2025-04-27 12:14:00,light,5,,3.0,557,,557,,,"{""type"":5,""axisX"":""557.0"",""accuracy"":3,""timestamp"":536578203081226}"
676,2025-04-27 12:16:00,light,5,,3.0,740.0025,,740.0025,,,"{""type"":5,""axisX"":""740.0025"",""accuracy"":3,""timestamp"":579345087690516}"
671,2025-04-27 12:17:00,light,5,,3.0,18.56,,18.56,,,"{""type"":5,""axisX"":""18.56"",""accuracy"":3,""timestamp"":158852953049465}"
687,2025-04-27 12:18:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":45964948196940}"
668,2025-04-27 12:20:00,light,5,,3.0,6,,6,,,"{""type"":5,""axisX"":""6.0"",""accuracy"":3,""timestamp"":1338658925243583}"
678,2025-04-27 12:22:00,light,5,,3.0,953,,953,,,"{""type"":5,""axisX"":""953.0"",""accuracy"":3,""timestamp"":223095828720241}"
686,2025-04-27 12:27:00,light,5,,3.0,171,,171,,,"{""type"":5,""axisX"":""171.0"",""accuracy"":3,""timestamp"":336932149712373}"
670,2025-04-27 12:29:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":0}"
676,2025-04-27 12:31:00,light,5,,3.0,138.9825,,138.9825,,,"{""type"":5,""axisX"":""138.9825"",""accuracy"":3,""timestamp"":580245282860513}"
668,2025-04-27 12:35:00,light,5,,3.0,46,,46,,,"{""type"":5,""axisX"":""46.0"",""accuracy"":3,""timestamp"":1339558933774886}"
678,2025-04-27 12:37:00,light,5,,3.0,947,,947,,,"{""type"":5,""axisX"":""947.0"",""accuracy"":3,""timestamp"":223996401772231}"
687,2025-04-27 12:39:00,light,5,,3.0,8,,8,,,"{""type"":5,""axisX"":""8.0"",""accuracy"":3,""timestamp"":47220442907314}"
671,2025-04-27 12:39:00,light,5,,3.0,563.85876,,563.85876,,,"{""type"":5,""axisX"":""563.85876"",""accuracy"":3,""timestamp"":160217093238776}"
686,2025-04-27 12:42:00,light,5,,3.0,182,,182,,,"{""type"":5,""axisX"":""182.0"",""accuracy"":3,""timestamp"":337833759446958}"
670,2025-04-27 12:44:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":538388285161534}"
676,2025-04-27 12:46:00,light,5,,3.0,6351.008,,6351.008,,,"{""type"":5,""axisX"":""6351.008"",""accuracy"":3,""timestamp"":581145362853090}"
668,2025-04-27 12:50:00,light,5,,3.0,19,,19,,,"{""type"":5,""axisX"":""19.0"",""accuracy"":3,""timestamp"":1340458935523470}"
678,2025-04-27 12:52:00,light,5,,3.0,942,,942,,,"{""type"":5,""axisX"":""942.0"",""accuracy"":3,""timestamp"":224899149155249}"
687,2025-04-27 12:55:00,light,5,,3.0,8,,8,,,"{""type"":5,""axisX"":""8.0"",""accuracy"":3,""timestamp"":48168572754581}"
671,2025-04-27 12:55:00,light,5,,3.0,626.945,,626.945,,,"{""type"":5,""axisX"":""626.945"",""accuracy"":3,""timestamp"":161129205337071}"
686,2025-04-27 12:57:00,light,5,,3.0,211,,211,,,"{""type"":5,""axisX"":""211.0"",""accuracy"":3,""timestamp"":338732533895348}"
670,2025-04-27 12:59:00,light,5,,3.0,455,,455,,,"{""type"":5,""axisX"":""455.0"",""accuracy"":3,""timestamp"":539295168304765}"
676,2025-04-27 13:01:00,light,5,,3.0,26826.998,,26826.998,,,"{""type"":5,""axisX"":""26826.998"",""accuracy"":3,""timestamp"":582045402863478}"
668,2025-04-27 13:05:00,light,5,,3.0,7,,7,,,"{""type"":5,""axisX"":""7.0"",""accuracy"":3,""timestamp"":1341358966751162}"
678,2025-04-27 13:07:00,light,5,,3.0,518,,518,,,"{""type"":5,""axisX"":""518.0"",""accuracy"":3,""timestamp"":225799570141044}"
671,2025-04-27 13:10:00,light,5,,3.0,22.775,,22.775,,,"{""type"":5,""axisX"":""22.775"",""accuracy"":3,""timestamp"":162048388149112}"
686,2025-04-27 13:12:00,light,5,,3.0,160,,160,,,"{""type"":5,""axisX"":""160.0"",""accuracy"":3,""timestamp"":339636608934483}"
670,2025-04-27 13:14:00,light,5,,3.0,566,,566,,,"{""type"":5,""axisX"":""566.0"",""accuracy"":3,""timestamp"":540195191772378}"
676,2025-04-27 13:16:00,light,5,,3.0,893.025,,893.025,,,"{""type"":5,""axisX"":""893.025"",""accuracy"":3,""timestamp"":582945522862199}"
668,2025-04-27 13:20:00,light,5,,3.0,8,,8,,,"{""type"":5,""axisX"":""8.0"",""accuracy"":3,""timestamp"":1342259031854459}"
678,2025-04-27 13:22:00,light,5,,3.0,954,,954,,,"{""type"":5,""axisX"":""954.0"",""accuracy"":3,""timestamp"":226703141707328}"
686,2025-04-27 13:27:00,light,5,,3.0,180,,180,,,"{""type"":5,""axisX"":""180.0"",""accuracy"":3,""timestamp"":340531766869616}"
671,2025-04-27 13:29:00,light,5,,3.0,21.3975,,21.3975,,,"{""type"":5,""axisX"":""21.3975"",""accuracy"":3,""timestamp"":163162520804389}"
687,2025-04-27 13:29:00,light,5,,3.0,7,,7,,,"{""type"":5,""axisX"":""7.0"",""accuracy"":3,""timestamp"":50218162488759}"
670,2025-04-27 13:29:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":541095329639633}"
676,2025-04-27 13:31:00,light,5,,3.0,14939.033,,14939.033,,,"{""type"":5,""axisX"":""14939.033"",""accuracy"":3,""timestamp"":583845642859462}"
668,2025-04-27 13:35:00,light,5,,3.0,13,,13,,,"{""type"":5,""axisX"":""13.0"",""accuracy"":3,""timestamp"":1343159072071590}"
678,2025-04-27 13:37:00,light,5,,3.0,922,,922,,,"{""type"":5,""axisX"":""922.0"",""accuracy"":3,""timestamp"":227603280496051}"
686,2025-04-27 13:42:00,light,5,,3.0,201,,201,,,"{""type"":5,""axisX"":""201.0"",""accuracy"":3,""timestamp"":341433258996353}"
670,2025-04-27 13:45:00,light,5,,3.0,73,,73,,,"{""type"":5,""axisX"":""73.0"",""accuracy"":3,""timestamp"":542008194634689}"
676,2025-04-27 13:46:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":584741527856045}"
668,2025-04-27 13:50:00,light,5,,3.0,13,,13,,,"{""type"":5,""axisX"":""13.0"",""accuracy"":3,""timestamp"":1344059092663068}"
678,2025-04-27 13:52:00,light,5,,3.0,914,,914,,,"{""type"":5,""axisX"":""914.0"",""accuracy"":3,""timestamp"":228503304848848}"
687,2025-04-27 13:53:00,light,5,,3.0,8,,8,,,"{""type"":5,""axisX"":""8.0"",""accuracy"":3,""timestamp"":51661797083904}"
686,2025-04-27 13:57:00,light,5,,3.0,203,,203,,,"{""type"":5,""axisX"":""203.0"",""accuracy"":3,""timestamp"":342331474731042}"
671,2025-04-27 13:59:00,light,5,,3.0,15.339999,,15.339999,,,"{""type"":5,""axisX"":""15.339999"",""accuracy"":3,""timestamp"":164965319394447}"
670,2025-04-27 14:00:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":542908304861087}"
676,2025-04-27 14:01:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":585652724146133}"
668,2025-04-27 14:05:00,light,5,,3.0,11,,11,,,"{""type"":5,""axisX"":""11.0"",""accuracy"":3,""timestamp"":1344959096089706}"
678,2025-04-27 14:07:00,light,5,,3.0,874,,874,,,"{""type"":5,""axisX"":""874.0"",""accuracy"":3,""timestamp"":229403529358760}"
687,2025-04-27 14:08:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":52600371561341}"
686,2025-04-27 14:12:00,light,5,,3.0,264,,264,,,"{""type"":5,""axisX"":""264.0"",""accuracy"":3,""timestamp"":343234484215807}"
670,2025-04-27 14:15:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":543817275400150}"
676,2025-04-27 14:16:00,light,5,,3.0,162,,162,,,"{""type"":5,""axisX"":""162.0"",""accuracy"":3,""timestamp"":586570199122248}"
668,2025-04-27 14:20:00,light,5,,3.0,23,,23,,,"{""type"":5,""axisX"":""23.0"",""accuracy"":3,""timestamp"":1345859120111077}"
678,2025-04-27 14:22:00,light,5,,3.0,316,,316,,,"{""type"":5,""axisX"":""316.0"",""accuracy"":3,""timestamp"":230303920298325}"
686,2025-04-27 14:27:00,light,5,,3.0,635,,635,,,"{""type"":5,""axisX"":""635.0"",""accuracy"":3,""timestamp"":344164357018008}"
670,2025-04-27 14:31:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":544761859983304}"
676,2025-04-27 14:31:00,light,5,,3.0,130.005,,130.005,,,"{""type"":5,""axisX"":""130.005"",""accuracy"":3,""timestamp"":587480510200724}"
687,2025-04-27 14:32:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":53997087087969}"
671,2025-04-27 14:33:00,light,5,,3.0,7.7825,,7.7825,,,"{""type"":5,""axisX"":""7.7825"",""accuracy"":3,""timestamp"":167027972868034}"
668,2025-04-27 14:35:00,light,5,,3.0,66,,66,,,"{""type"":5,""axisX"":""66.0"",""accuracy"":3,""timestamp"":1346759200352201}"
678,2025-04-27 14:37:00,light,5,,3.0,500,,500,,,"{""type"":5,""axisX"":""500.0"",""accuracy"":3,""timestamp"":231203950442740}"
678,2025-04-27 14:41:00,light,5,,3.0,545,,545,,,"{""type"":5,""axisX"":""545.0"",""accuracy"":3,""timestamp"":240518222454}"
686,2025-04-27 14:45:00,light,5,,3.0,536,,536,,,"{""type"":5,""axisX"":""536.0"",""accuracy"":3,""timestamp"":345242277053576}"
670,2025-04-27 14:46:00,light,5,,3.0,945,,945,,,"{""type"":5,""axisX"":""945.0"",""accuracy"":3,""timestamp"":545661331867547}"
676,2025-04-27 14:46:00,light,5,,3.0,175.02751,,175.02751,,,"{""type"":5,""axisX"":""175.02751"",""accuracy"":3,""timestamp"":588377841115241}"
687,2025-04-27 14:47:00,light,5,,3.0,114,,114,,,"{""type"":5,""axisX"":""114.0"",""accuracy"":3,""timestamp"":54897419471023}"
668,2025-04-27 14:50:00,light,5,,3.0,63,,63,,,"{""type"":5,""axisX"":""63.0"",""accuracy"":3,""timestamp"":1347659207636235}"
671,2025-04-27 14:53:00,light,5,,3.0,9.5725,,9.5725,,,"{""type"":5,""axisX"":""9.5725"",""accuracy"":3,""timestamp"":168200308008499}"
678,2025-04-27 14:56:00,light,5,,3.0,367,,367,,,"{""type"":5,""axisX"":""367.0"",""accuracy"":3,""timestamp"":232305116256463}"
686,2025-04-27 15:00:00,light,5,,3.0,32,,32,,,"{""type"":5,""axisX"":""32.0"",""accuracy"":3,""timestamp"":346170411284112}"
670,2025-04-27 15:01:00,light,5,,3.0,151,,151,,,"{""type"":5,""axisX"":""151.0"",""accuracy"":3,""timestamp"":546550770415842}"
676,2025-04-27 15:01:00,light,5,,3.0,154.98001,,154.98001,,,"{""type"":5,""axisX"":""154.98001"",""accuracy"":3,""timestamp"":589290510679914}"
687,2025-04-27 15:02:00,light,5,,3.0,139,,139,,,"{""type"":5,""axisX"":""139.0"",""accuracy"":3,""timestamp"":55797535636832}"
668,2025-04-27 15:05:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1348559334065269}"
671,2025-04-27 15:09:00,light,5,,3.0,8.02125,,8.02125,,,"{""type"":5,""axisX"":""8.02125"",""accuracy"":3,""timestamp"":169174577909979}"
678,2025-04-27 15:11:00,light,5,,3.0,4708,,4708,,,"{""type"":5,""axisX"":""4708.0"",""accuracy"":3,""timestamp"":233205132716991}"
686,2025-04-27 15:15:00,light,5,,3.0,62,,62,,,"{""type"":5,""axisX"":""62.0"",""accuracy"":3,""timestamp"":347069477929509}"
670,2025-04-27 15:16:00,light,5,,3.0,1015,,1015,,,"{""type"":5,""axisX"":""1015.0"",""accuracy"":3,""timestamp"":547462146152878}"
676,2025-04-27 15:16:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":590190836658261}"
687,2025-04-27 15:17:00,light,5,,3.0,25,,25,,,"{""type"":5,""axisX"":""25.0"",""accuracy"":3,""timestamp"":56706966405549}"
668,2025-04-27 15:20:00,light,5,,3.0,12,,12,,,"{""type"":5,""axisX"":""12.0"",""accuracy"":3,""timestamp"":1349459340671356}"
685,2025-04-27 15:23:00,light,5,,3.0,31,,31,,,"{""type"":5,""axisX"":""31.0"",""accuracy"":3,""timestamp"":3621717370037928}"
671,2025-04-27 15:24:00,light,5,,3.0,54.66625,,54.66625,,,"{""type"":5,""axisX"":""54.66625"",""accuracy"":3,""timestamp"":170075198491272}"
678,2025-04-27 15:26:00,light,5,,3.0,880,,880,,,"{""type"":5,""axisX"":""880.0"",""accuracy"":3,""timestamp"":234105132860560}"
686,2025-04-27 15:30:00,light,5,,3.0,164,,164,,,"{""type"":5,""axisX"":""164.0"",""accuracy"":3,""timestamp"":347947047245163}"
670,2025-04-27 15:31:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":548365173687766}"
676,2025-04-27 15:31:00,light,5,,3.0,29.025002,,29.025002,,,"{""type"":5,""axisX"":""29.025002"",""accuracy"":3,""timestamp"":591095543441333}"
687,2025-04-27 15:32:00,light,5,,3.0,220,,220,,,"{""type"":5,""axisX"":""220.0"",""accuracy"":3,""timestamp"":57607977928523}"
668,2025-04-27 15:35:00,light,5,,3.0,9,,9,,,"{""type"":5,""axisX"":""9.0"",""accuracy"":3,""timestamp"":1350359346838168}"
671,2025-04-27 15:39:00,light,5,,3.0,80.408745,,80.408745,,,"{""type"":5,""axisX"":""80.408745"",""accuracy"":3,""timestamp"":170983983325030}"
678,2025-04-27 15:41:00,light,5,,3.0,57318,,57318,,,"{""type"":5,""axisX"":""57318.0"",""accuracy"":3,""timestamp"":235005137797358}"
670,2025-04-27 15:46:00,light,5,,3.0,96616,,96616,,,"{""type"":5,""axisX"":""96616.0"",""accuracy"":3,""timestamp"":549265212506305}"
686,2025-04-27 15:46:00,light,5,,3.0,297,,297,,,"{""type"":5,""axisX"":""297.0"",""accuracy"":3,""timestamp"":348985551711831}"
676,2025-04-27 15:46:00,light,5,,3.0,19117.014,,19117.014,,,"{""type"":5,""axisX"":""19117.014"",""accuracy"":3,""timestamp"":591995663878411}"
687,2025-04-27 15:47:00,light,5,,3.0,89,,89,,,"{""type"":5,""axisX"":""89.0"",""accuracy"":3,""timestamp"":58510457711751}"
668,2025-04-27 15:50:00,light,5,,3.0,11,,11,,,"{""type"":5,""axisX"":""11.0"",""accuracy"":3,""timestamp"":1351259379858422}"
671,2025-04-27 15:55:00,light,5,,3.0,83.347496,,83.347496,,,"{""type"":5,""axisX"":""83.347496"",""accuracy"":3,""timestamp"":171963118418965}"
678,2025-04-27 15:56:00,light,5,,3.0,10129,,10129,,,"{""type"":5,""axisX"":""10129.0"",""accuracy"":3,""timestamp"":235905141225501}"
670,2025-04-27 16:01:00,light,5,,3.0,107,,107,,,"{""type"":5,""axisX"":""107.0"",""accuracy"":3,""timestamp"":550165257958914}"
686,2025-04-27 16:01:00,light,5,,3.0,24,,24,,,"{""type"":5,""axisX"":""24.0"",""accuracy"":3,""timestamp"":349790960634607}"
676,2025-04-27 16:01:00,light,5,,3.0,6229.9805,,6229.9805,,,"{""type"":5,""axisX"":""6229.9805"",""accuracy"":3,""timestamp"":592895704292497}"
687,2025-04-27 16:02:00,light,5,,3.0,247,,247,,,"{""type"":5,""axisX"":""247.0"",""accuracy"":3,""timestamp"":59410501242607}"
668,2025-04-27 16:05:00,light,5,,3.0,10,,10,,,"{""type"":5,""axisX"":""10.0"",""accuracy"":3,""timestamp"":1352159419166643}"
678,2025-04-27 16:11:00,light,5,,3.0,2900,,2900,,,"{""type"":5,""axisX"":""2900.0"",""accuracy"":3,""timestamp"":236805359919759}"
671,2025-04-27 16:11:00,light,5,,3.0,65.33375,,65.33375,,,"{""type"":5,""axisX"":""65.33375"",""accuracy"":3,""timestamp"":172892300248587}"
670,2025-04-27 16:16:00,light,5,,3.0,473,,473,,,"{""type"":5,""axisX"":""473.0"",""accuracy"":3,""timestamp"":551065270520396}"
686,2025-04-27 16:16:00,light,5,,3.0,490,,490,,,"{""type"":5,""axisX"":""490.0"",""accuracy"":3,""timestamp"":350684285650329}"
676,2025-04-27 16:16:00,light,5,,3.0,76.005005,,76.005005,,,"{""type"":5,""axisX"":""76.005005"",""accuracy"":3,""timestamp"":593795754802979}"
687,2025-04-27 16:17:00,light,5,,3.0,209,,209,,,"{""type"":5,""axisX"":""209.0"",""accuracy"":3,""timestamp"":60310549522444}"
668,2025-04-27 16:20:00,light,5,,3.0,3,,3,,,"{""type"":5,""axisX"":""3.0"",""accuracy"":3,""timestamp"":1353059448833775}"
671,2025-04-27 16:26:00,light,5,,3.0,54.74125,,54.74125,,,"{""type"":5,""axisX"":""54.74125"",""accuracy"":3,""timestamp"":173792901326909}"
678,2025-04-27 16:26:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":237726218901287}"
670,2025-04-27 16:31:00,light,5,,3.0,267,,267,,,"{""type"":5,""axisX"":""267.0"",""accuracy"":3,""timestamp"":551965309992724}"
686,2025-04-27 16:31:00,light,5,,3.0,21,,21,,,"{""type"":5,""axisX"":""21.0"",""accuracy"":3,""timestamp"":351641178103207}"
676,2025-04-27 16:31:00,light,5,,3.0,284.98502,,284.98502,,,"{""type"":5,""axisX"":""284.98502"",""accuracy"":3,""timestamp"":594695870903718}"
687,2025-04-27 16:32:00,light,5,,3.0,42,,42,,,"{""type"":5,""axisX"":""42.0"",""accuracy"":3,""timestamp"":61211213363452}"
668,2025-04-27 16:35:00,light,5,,3.0,9,,9,,,"{""type"":5,""axisX"":""9.0"",""accuracy"":3,""timestamp"":1353959461851742}"
671,2025-04-27 16:41:00,light,5,,3.0,102.213745,,102.213745,,,"{""type"":5,""axisX"":""102.213745"",""accuracy"":3,""timestamp"":174698168087934}"
670,2025-04-27 16:46:00,light,5,,3.0,137,,137,,,"{""type"":5,""axisX"":""137.0"",""accuracy"":3,""timestamp"":552865333608242}"
