uid,date,acc_magnitude_mean,acc_magnitude_std,acc_magnitude_min,acc_magnitude_max,acc_x_mean,acc_x_std,acc_y_mean,acc_y_std,acc_z_mean,acc_z_std,acc_night_energy,acc_night_movement_changes,acc_night_significant_movements,acc_longest_uninterrupted_sleep_duration,acc_night_wake_up_count,acc_rest_duration,call_duration_sum,call_count,incoming_call_count,late_call_duration,late_call_count,last_call_to_sleep,calls_night_missed_or_rejected_count,light_mean,light_std,light_max,light_min,light_night_high_exposure,light_night_low_proportion,light_night_mean,light_night_std,light_night_sudden_spikes_count,light_avg_pre_sleep_intensity,screen_on_sum,screen_event_count,screen_pre_sleep_sum,screen_night_activations,screen_night_day_ratio,screen_last_use_to_sleep,screen_activations_after_midnight,distance_sum,distance_mean,loc_night_away_from_home,loc_pre_sleep_speed,loc_unique_count,wifi_level_mean,wifi_level_std,wifi_night_signal_mean,wifi_unique_count,wifi_night_changes,wifi_night_home_time,pre_sleep_activity_score,night_disturbances
668,2025-05-18,9.873764938461989,0.2761834572428,8.73506232568361,12.127191659991132,0.35863881059999997,1.9742142412716752,1.3268098747789472,3.7380340486102037,8.14677526928421,3.4276929116822057,3417.9837390145453,0.0,1.0,22.616666666666667,0.0,8.5,22.0,1.0,1.0,0.0,0.0,9.333333333333334,0.0,18.5,24.785819375305373,109.0,0.0,14.0,0.6666666666666666,8.027777777777779,17.24526620116971,0.0,40.166666666666664,97.0,194.0,23.0,16.0,0.19512195122049372,0.06666666666666667,12.0,9.7927308,0.11658012857142856,0.0,0.0,1.0,-76.72549019607843,17.30852580189745,-77.30882352941177,40.0,338.0,23.0,24.401666666666582,21.0
668,2025-05-19,9.891306768010576,0.27109520305471424,9.496901377772016,11.699076323042338,0.14697290173076924,1.4267131910128903,1.6736102637692307,3.561079564755942,8.458783548076923,3.0464960172789004,2712.3627041620184,0.0,0.0,6.766666666666667,0.0,7.0,2.0,1.0,0.0,0.0,0.0,11.133333333333333,0.0,13.0,22.18637631785883,84.0,0.0,5.0,0.8571428571428571,4.535714285714286,16.05195763498471,0.0,0.0,34.0,68.0,0.0,10.0,0.47619047619297056,10.033333333333333,10.0,7.916314300000001,0.17591809555555557,0.0,0.0,1.0,-76.36797752808988,16.855374446421266,-77.63255813953488,39.0,214.0,16.0,0.0,12.0
668,2025-05-22,9.947713434401056,0.7136138726635695,8.09122754187181,15.463285736954074,-0.1182444017948718,2.778096705099139,1.802891420273077,4.390910422437034,7.064383647435897,4.460162962889003,1973.8717419035838,2.0,1.0,2.763611111111111,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.3846153846154,970.2201012940544,6298.0,0.0,10.0,0.65,8.65,17.511725395168504,0.0,14.833333333333334,60.0,119.0,16.0,15.0,0.32000000000136,0.2311111111111111,5.0,29439.23317687,414.63708699816897,0.0,0.0052248875420875425,11.0,-79.57048872180451,13.311264348542819,-73.26829268292683,388.0,123.0,13.0,17.14833333333325,20.0
668,2025-05-23,10.044282133367435,0.8463030253102952,9.654197684411205,15.654003094481759,-0.06768919617812501,2.2061478731128994,2.3115300409270834,4.531028279653566,7.358270256770833,4.141301348267313,3517.301364335308,0.0,1.0,23.348055555555554,0.0,8.75,317.0,5.0,2.0,16.0,1.0,0.1475,0.0,10.375,16.165753274975106,60.0,0.0,15.0,0.6666666666666666,4.444444444444445,6.39394554891889,0.0,14.833333333333334,76.0,153.0,4.0,21.0,0.385964912281779,0.09083333333333334,14.0,3052.43912551,36.33856101797619,0.0,0.0012478841429562804,5.0,-79.38018433179724,14.968422709068427,-78.93993993993993,89.0,332.0,24.0,5.148333333333247,29.0
668,2025-05-24,9.948455399783434,0.8977769627846963,8.776518650334255,18.0664909321944,0.47675476396562505,1.2648505985602905,3.3612721344656253,4.589577540657245,7.145061545833333,3.862570183358084,3500.7816547772627,0.0,0.0,23.787777777777777,0.0,9.0,124.0,3.0,3.0,0.0,0.0,5.855833333333333,0.0,11.302083333333334,17.58595120613501,72.0,0.0,17.0,0.5277777777777778,17.416666666666668,24.23854663252611,0.0,30.0,64.0,127.0,13.0,14.0,0.31111111111264195,0.26055555555555554,10.0,638.6725712,7.341064036781609,0.0,0.24397587920489297,2.0,-77.1015037593985,15.43589886908025,-76.27586206896552,44.0,288.0,22.0,14.299999999999917,30.0
668,2025-05-25,9.9167534094634,0.4266889192541292,8.80150728344539,12.969448403756289,0.13030128391578952,1.9240265143407365,1.2742445686073682,4.785280802076598,7.638646851526316,3.5130716001722724,3526.5646286618617,0.0,2.0,23.590555555555557,0.0,9.0,23.0,2.0,2.0,13.0,1.0,0.15416666666666667,0.0,514.3052631578947,3378.890331737355,32056.0,0.0,12.0,0.6666666666666666,9.11111111111111,16.89763766714622,0.0,8.272727272727273,127.0,255.0,22.0,27.0,0.3139534883728907,0.1175,11.0,38919.34059338,452.5504720160465,0.0,0.0026846839285714287,11.0,-79.83477425552354,13.547905783805655,-77.17596566523605,346.0,233.0,18.0,23.08272727272718,35.0
668,2025-05-26,10.07913302927201,1.6445158648448246,7.61305322343085,24.120859815556987,0.5943106941885417,2.1771107764016926,0.8464531957291667,5.090200640606095,7.389235841666667,4.296074777532332,3553.413744894222,2.0,1.0,19.765833333333333,0.0,8.75,61.0,4.0,2.0,0.0,0.0,2.785833333333333,0.0,577.0416666666666,3236.69793695484,29011.0,0.0,14.0,0.6666666666666666,14.555555555555555,23.881187389053988,0.0,30.916666666666668,122.0,247.0,27.0,24.0,0.2608695652181947,0.11166666666666666,14.0,44506.67498636,494.51861095955553,0.0,2.134555044485039,16.0,-77.48833819241983,13.413058874356102,-77.275,571.0,280.0,21.0,28.30916666666658,36.0
668,2025-05-27,9.903021253751481,0.21242812145800716,9.629498576067764,11.41115458564947,0.8675396061458334,1.7666302500315156,2.309606560690625,3.634133059856363,8.367295359375,2.4330614056625572,3564.368072185343,2.0,4.0,18.822777777777777,0.0,8.25,22.0,1.0,1.0,0.0,0.0,3.9763888888888888,0.0,19.427083333333332,24.017863874368995,99.0,0.0,16.0,0.6111111111111112,10.666666666666666,17.665139197219556,0.0,34.75,105.0,210.0,28.0,21.0,0.24418604651250672,0.22444444444444445,13.0,566.567522703,5.963868660031579,0.0,0.12999743033910532,1.0,-77.61716621253406,16.018297165219867,-77.801261829653,44.0,317.0,24.0,29.347499999999915,30.0
668,2025-05-28,9.887897448555234,0.17876077286135086,9.360399756074523,10.915195838217906,0.24453621307052634,1.7091688039540838,2.8809555092599997,3.9860420039129147,7.6233492305263155,3.5847532374578663,3501.4203407945597,0.0,2.0,23.746944444444445,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.305263157894737,18.79003452728052,92.0,0.0,13.0,0.6666666666666666,5.75,10.274448195123945,0.0,16.75,105.0,212.0,20.0,23.0,0.2674418604659681,0.22027777777777777,10.0,411.218978627,5.340506215935065,0.0,0.07968873655904167,1.0,-78.16350710900474,15.682096690370132,-78.5099150141643,46.0,353.0,26.0,21.167499999999915,29.0
668,2025-05-29,9.904459141166138,0.7255284250237929,8.99192234731825,16.749629009858097,0.4848601411458333,1.9224411657466272,3.5592551432187496,4.899720280191599,6.611765613958333,3.8392002491472597,3488.0878402687113,0.0,0.0,23.788611111111113,0.0,9.0,99.0,3.0,3.0,82.0,2.0,0.43722222222222223,0.0,8.5,13.557674074699888,65.0,0.0,12.0,0.6666666666666666,4.416666666666667,8.967799538985501,0.0,13.666666666666666,83.0,165.0,18.0,23.0,0.39655172413897144,0.030833333333333334,12.0,492.733232142,5.599241274340909,0.0,0.05938810737429184,2.0,-77.72326203208556,15.801213043797544,-78.02962962962962,39.0,270.0,20.0,19.136666666666592,26.0
668,2025-05-30,10.07432219164305,1.5325479615538984,9.539371444667374,20.901220020465814,0.32498409730769234,2.8270606814292547,1.0557451059423077,3.353809049857497,8.910107867307692,2.0975163366103677,2722.8985275291875,0.0,0.0,6.791666666666667,0.0,7.007777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.230769230769231,18.370495723365003,71.0,0.0,4.0,0.9285714285714286,0.8571428571428571,2.103159628578017,0.0,0.0,24.0,49.0,0.0,5.0,0.27777777778179014,10.322777777777778,5.0,202.86657925,4.9479653475609755,0.0,0.0,2.0,-77.23703703703704,17.05717802109226,-76.66666666666667,56.0,164.0,15.0,0.0,5.0
670,2025-04-27,9.738709765467373,1.1399898601263487,3.9013301971964225,15.227140217685026,0.6813734822181818,2.921057029490007,0.4848312616727273,5.58895361544008,5.483630551327273,5.175912352891535,754.2075834823322,0.0,0.0,1.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.7272727272725,13065.717049470912,96616.0,0.0,0.0,1.0,0.0,0.0,0.0,13.25,132.0,265.0,5.0,1.0,0.007575757576509413,0.8666666666666667,0.0,18603.08328062,489.5548231742106,2.0,5.904287520437711,10.0,-73.41285956006769,11.3510443234438,-77.5,220.0,2.0,1.0,6.132499999999912,1.0
670,2025-04-28,9.718165311041643,0.5054288735238885,7.347315619148759,13.274947154770324,0.8702440611827956,2.5963787055770253,2.1839045591182797,4.145973482970765,7.584110142580644,2.8396656086711203,3098.8272209976376,0.0,0.0,23.6,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.4408602150538,4354.288017631149,41535.0,0.0,4.0,0.8787878787878788,1.878787878787879,5.236635225490552,0.0,41.0,159.0,317.0,5.0,7.0,0.0486111111117718,1.1333333333333333,7.0,41463.58895702,560.3187696894595,3.0,0.06149921354166667,13.0,-79.32656826568265,9.922360101101088,-80.32142857142857,130.0,56.0,10.0,6.409999999999911,10.0
670,2025-04-29,9.826503638123564,0.5155480154884717,9.195569518963328,13.302937509780184,-0.8245321685268817,2.15922265668979,3.1841981416021503,4.9226917751917165,6.4312441300000005,4.029063058892579,3122.3046993485996,0.0,0.0,23.666666666666668,0.0,8.25,8.0,1.0,1.0,0.0,0.0,4.45,0.0,148.6021505376344,876.8951791478363,8290.0,0.0,6.0,0.8181818181818182,2.909090909090909,6.211700835739538,0.0,14.545454545454545,102.0,204.0,11.0,7.0,0.09459459459581811,2.0,7.0,7240.45764916,96.53943532213333,1.0,110.45088404236111,5.0,-77.38535645472062,11.645083532581586,-79.75,162.0,63.0,10.0,12.145454545454456,12.0
670,2025-04-30,9.786578411763976,0.7801683119570372,6.1757431911073395,15.86087278680623,0.9433315505376344,2.759739597446304,1.6192945120107525,4.752628642864082,7.17505239139785,3.4105825944668013,3239.3055424682766,0.0,0.0,23.766666666666666,0.0,8.5,255.0,8.0,1.0,0.0,0.0,5.85,0.0,87.84946236559139,146.80206625697235,669.0,0.0,6.0,0.8235294117647058,4.088235294117647,10.160433201987498,0.0,27.25,157.0,314.0,4.0,16.0,0.14953271028116863,1.1166666666666667,16.0,38485.8165572,534.5252299611111,0.0,2.099302012651515,12.0,-78.31856540084388,11.131436221628313,-80.86301369863014,165.0,71.0,10.0,5.272499999999911,19.0
670,2025-05-01,9.855010152131392,0.8270860834028414,9.51807268673089,15.503836396829545,0.3246058645,1.9447575324574655,5.54403735986,4.648001549135989,5.361030534,3.6882282682174194,2466.6262823514508,0.0,1.0,5.666666666666667,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38,65.37174388035847,432.0,0.0,8.0,0.6923076923076923,5.153846153846154,8.857504423672879,0.0,0.0,38.0,75.0,0.0,8.0,0.2758620689680143,10.4,8.0,4482.44125807,106.72479185880952,0.0,0.0,3.0,-79.3,9.101398229692496,-78.58064516129032,24.0,61.0,9.0,0.0,13.0
670,2025-05-13,9.737890070674059,0.2362034965219496,8.182677120703923,10.617769189194664,-0.4329489567848101,2.415243174078452,3.521624463405063,4.389273896602346,4.264853613037975,6.310787709213646,1901.401904758027,0.0,1.0,19.55,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.45569620253164,956.4432214368616,8524.0,0.0,9.0,0.55,10.05,12.63443498413843,0.0,1.8181818181818181,116.0,233.0,2.0,12.0,0.12000000000088,0.2,11.0,4419.70568489,61.38480117902778,0.0,0.008152975458333331,6.0,-78.7117903930131,11.120186498982886,-77.17105263157895,72.0,75.0,10.0,3.018181818181723,18.0
670,2025-05-14,9.681304480407347,0.9545867310397002,3.7170912344492284,12.700859683379994,0.86584371625,2.4585730365115266,0.0074475660624999974,4.499237732369749,5.691675238333333,5.986983884950419,3395.3059719051303,0.0,0.0,23.883333333333333,0.0,9.0,152.0,3.0,1.0,0.0,0.0,2.8,0.0,194.625,616.3049527115958,5208.0,0.0,7.0,0.8333333333333334,5.555555555555555,17.62537852796269,0.0,31.083333333333332,215.0,431.0,55.0,13.0,0.08904109589103491,0.16666666666666666,9.0,37452.37325991,585.1933321860937,0.0,53.1503272095,14.0,-73.1827757125155,10.811668547988942,-79.6842105263158,398.0,74.0,11.0,56.31083333333324,17.0
670,2025-05-15,9.816434622971896,0.998504096485334,2.8282991604190406,14.291757674272406,-0.6468125131894736,2.468487972996808,0.8802565740842105,4.7659054164314405,2.8729506920000003,7.747882239756066,3533.262357361062,1.0,1.0,6.533333333333333,1.0,8.75,372.0,7.0,1.0,12.0,1.0,1.85,0.0,172.02105263157895,277.7851220280827,1627.0,0.0,4.0,0.8888888888888888,4.472222222222222,16.53478776244819,0.0,38.36363636363637,174.0,348.0,15.0,9.0,0.07964601769992952,0.6833333333333333,8.0,39413.60366953,588.2627413362686,0.0,0.06087215527777776,14.0,-78.87901701323251,9.69987670657808,-79.11650485436893,231.0,102.0,12.0,16.38363636363627,13.0
670,2025-05-16,9.794540477417573,0.08547691865918697,9.407692488890843,10.130636371029986,0.5431128131354167,2.841904954100026,3.32380352121875,4.09188602880781,6.5479670776041665,4.164247866752384,3452.112711397989,0.0,1.0,23.8,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.958333333333332,37.021733778009704,170.0,0.0,8.0,0.7777777777777778,2.861111111111111,5.767657498141947,0.0,50.916666666666664,41.0,81.0,8.0,14.0,0.5833333333350695,1.1166666666666667,14.0,981.24440796,14.430064822941176,0.0,1.1184283198946428,2.0,-79.07469879518072,8.534200071662415,-79.42962962962963,25.0,133.0,17.0,9.50916666666658,18.0
670,2025-05-17,9.778069551459001,0.20044270748107942,7.9367616293875525,10.091606012204947,0.5543231646979166,2.3905970451832537,3.0655976161770835,3.756492626858277,5.651594148958334,5.894658876092384,3457.3303184460656,0.0,0.0,23.816666666666666,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.864583333333332,31.66589391947271,135.0,0.0,5.0,0.8888888888888888,4.833333333333333,19.149785526587124,0.0,9.416666666666666,64.0,128.0,6.0,12.0,0.25531914893775465,1.4333333333333333,11.0,132.72913852,1.7936370070270269,0.0,1.2715629644444444,1.0,-79.01375245579568,9.433240745899427,-80.10280373831776,26.0,107.0,13.0,7.094166666666577,13.0
670,2025-05-18,9.816032453675613,0.6494249321053573,5.504881306734717,14.235394323935157,-0.6488099655208334,2.5258407930827333,1.3478451726145833,4.427137745856958,2.0572146972916667,8.079183572335394,3454.9012748265523,0.0,0.0,23.783333333333335,0.0,9.0,15.0,1.0,0.0,0.0,0.0,3.0,0.0,937.0105263157894,4824.345878921047,35073.0,0.0,3.0,0.9166666666666666,2.611111111111111,11.74071737350169,0.0,6.166666666666667,138.0,274.0,6.0,16.0,0.27868852459134635,0.8166666666666667,14.0,36720.84673076,548.0723392650747,0.0,0.011369523224999999,14.0,-74.53298153034301,10.751801895848963,-81.27433628318585,411.0,112.0,12.0,7.0616666666665795,17.0
670,2025-05-19,9.764437595311689,0.4494302658674482,6.990547513464259,10.958833771505004,-0.0030445556346153815,1.4707823750142288,-0.32676822767307695,2.496924421531445,8.915868949807692,2.8031430909722497,2710.429768879245,1.0,1.0,6.516666666666667,0.0,6.75,88.0,1.0,0.0,0.0,0.0,15.866666666666667,0.0,460.0192307692308,1202.4435332286162,7806.0,0.0,2.0,0.9285714285714286,2.25,9.276114288660759,0.0,0.0,73.0,145.0,0.0,12.0,0.4285714285734694,10.233333333333333,12.0,18357.20240644,509.92228906777774,0.0,0.0,6.0,-79.26618705035972,9.59511918465097,-79.66153846153846,39.0,65.0,8.0,0.0,14.0
670,2025-05-22,9.764592982586535,0.5719680552517852,7.066996021784431,13.872230118079683,-0.197891991225,2.226981322965027,0.33148844881625,4.80682573827257,7.1231466025,4.157392577290553,1878.7926365170913,0.0,0.0,19.797777777777778,0.0,5.0,33.0,1.0,1.0,0.0,0.0,10.385277777777778,0.0,770.975,3931.9507767467653,34291.0,0.0,3.0,0.85,4.65,11.957270415503434,0.0,51.583333333333336,155.0,309.0,10.0,7.0,0.08602150537732686,1.4044444444444444,7.0,43600.2565657,641.1802436132353,0.0,0.07789776945874081,15.0,-79.77639751552795,9.519597857471126,-79.55319148936171,125.0,47.0,6.0,11.515833333333246,10.0
670,2025-05-23,9.743633497642685,0.18088556368427583,9.590242569774238,11.186054241386147,0.48419923854895836,2.469778992805655,2.3079574098958333,3.893926037085112,5.840848381770833,5.883342736704905,3382.8547774284993,0.0,0.0,23.796944444444446,0.0,9.0,103.0,2.0,1.0,0.0,0.0,8.397222222222222,0.0,28.583333333333332,35.85604747250981,136.0,0.0,9.0,0.8055555555555556,3.5833333333333335,6.974955196988724,0.0,41.25,73.0,146.0,9.0,16.0,0.30188679245414735,1.0255555555555556,16.0,1007.6581392,12.59572674,4.0,0.12170361541648764,2.0,-79.66187050359713,9.437206916107172,-78.0673076923077,29.0,104.0,14.0,10.41249999999991,22.0
670,2025-05-24,9.664788296916969,0.21680863006273088,8.38207890199915,9.940705250992714,0.07976472004210526,1.3366697712151365,1.1417097231157896,2.6403555679206976,8.091522804210525,4.265866935182415,3376.7530495281476,1.0,0.0,6.5425,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.95789473684211,45.96643451371549,232.0,0.0,8.0,0.8055555555555556,14.88888888888889,44.62784382472947,2.0,64.0,88.0,176.0,18.0,25.0,0.4032258064525754,0.4791666666666667,18.0,851.116780922,12.335025810463767,0.0,0.20696932107217939,2.0,-77.73076923076923,10.372353508871079,-79.10810810810811,22.0,73.0,10.0,19.63999999999991,31.0
670,2025-05-25,9.727064440331304,1.0719915899751602,1.7173637818984917,13.029650718152423,0.19347831288541664,2.440985876155785,-0.38748970283333334,4.343326361574864,6.725318894218749,5.103178715847319,3382.2941375947526,0.0,0.0,23.8975,0.0,9.0,99.0,2.0,1.0,0.0,0.0,4.5744444444444445,0.0,2069.0104166666665,14829.633318031121,142478.0,0.0,2.0,0.9444444444444444,0.8888888888888888,4.2946995755750415,0.0,12.083333333333334,227.0,455.0,7.0,20.0,0.11494252873614083,1.6397222222222223,20.0,40668.6191971,598.0679293691177,0.0,0.36564699407554185,12.0,-73.13422131147541,10.23425204302697,-80.44615384615385,380.0,64.0,10.0,8.120833333333243,20.0
670,2025-05-26,9.800789693730556,0.6235974080340623,6.603912180563806,12.869641428053685,-0.29696829384375,2.3645118063417616,-0.5283579000354166,4.410694500176887,7.451965334791667,3.9903344481889897,3388.369529427087,0.0,0.0,23.8,0.0,9.0,368.0,13.0,5.0,0.0,0.0,3.831111111111111,0.0,215.28125,339.2208317562004,1518.0,0.0,3.0,0.9166666666666666,3.5,16.764758956130056,0.0,14.25,115.0,229.0,7.0,13.0,0.17105263158003808,1.1808333333333334,13.0,41077.656395052,570.5230054868333,2.0,0.318174718981688,16.0,-78.18536585365854,10.491341428809204,-78.54166666666667,184.0,46.0,9.0,8.142499999999911,14.0
670,2025-05-27,9.849885521902587,0.8958732400586423,6.324477009108974,14.24027791970031,0.20659439452631578,2.335959830641632,1.4532237300842104,4.160418892267851,7.8530414673684215,3.4037306367323117,3471.5119491471805,2.0,1.0,17.048611111111114,1.0,8.75,14.0,1.0,1.0,0.0,0.0,15.048055555555555,0.0,917.9894736842106,4623.717023879088,44361.0,0.0,3.0,0.9428571428571428,4.057142857142857,22.298698006231426,1.0,4.666666666666667,168.0,334.0,1.0,22.0,0.26506024096474085,1.4725,22.0,39896.09429029,531.9479238705334,1.0,0.11989340284043092,15.0,-76.02131912058627,8.880589987462967,-79.70833333333333,397.0,141.0,17.0,2.0466666666665803,23.0
