acc_magnitude_mean,acc_magnitude_std,acc_magnitude_min,acc_magnitude_max,acc_x_mean,acc_x_std,acc_y_mean,acc_y_std,acc_z_mean,acc_z_std,acc_night_energy,acc_night_movement_changes,acc_night_significant_movements,acc_longest_uninterrupted_sleep_duration,acc_night_wake_up_count,acc_rest_duration,call_duration_sum,call_count,incoming_call_count,late_call_duration,late_call_count,last_call_to_sleep,calls_night_missed_or_rejected_count,light_mean,light_std,light_max,light_min,light_night_high_exposure,light_night_low_proportion,light_night_mean,light_night_std,light_night_sudden_spikes_count,light_avg_pre_sleep_intensity,screen_on_sum,screen_event_count,screen_pre_sleep_sum,screen_night_activations,screen_night_day_ratio,screen_last_use_to_sleep,screen_activations_after_midnight,distance_sum,distance_mean,loc_night_away_from_home,loc_pre_sleep_speed,loc_unique_count,wifi_level_mean,wifi_level_std,wifi_night_signal_mean,wifi_unique_count,wifi_night_changes,wifi_night_home_time,pre_sleep_activity_score,night_disturbances,sleep_hours
2.317837302722996,2.464707264573554,-0.7555138796771597,2.4279675894991732,0.5726268843253549,0.6884360429636233,-1.3625150136409734,1.6521811090945724,-0.912156579129798,1.4216960199429591,1.2413646417595623,1.118033988749895,-0.4767312946227962,-0.5674480886393674,0.0,0.6324555320336737,0.08968312104826048,1.7172593257387583,0.5345224838248487,-0.4672022534399159,-0.5345224838248487,-0.17937564442879494,0.0,2.0091447890712337,1.8181269494615417,1.7474556311536804,0.0,0.5547001962252295,-0.13072107627033147,1.2677910551214109,0.9330011848473156,-0.5345224838248487,-0.3490603372382439,0.49795807851891283,0.5553575813553399,0.607424072219609,-0.33969977567256787,-0.7950695583608546,-0.3077253762349721,0.0,2.0278919436076337,1.9761403780241047,-0.3535533905932738,2.5956007292989054,2.2880215766121474,0.6864170338428328,-1.8372755838052754,0.7915165999741883,2.413659499602774,-0.2650354025973009,-0.06967330142916152,0.5985634472574096,-0.05564148840746553,-1.8443458643176007
0.14640862770287968,-0.2087427353143768,0.2595706714990451,-0.1524811365547434,-1.0185812979439113,0.0022719013290878874,-0.773245682624126,1.1567866293223732,-0.4370847197364979,0.21655998368014617,0.7898837305539972,-0.8944271909999157,0.3813850356982369,1.1225811026767047,0.0,1.5811388300841878,-0.6584053520860097,-0.10101525445522112,0.5345224838248487,0.604614680922244,1.8708286933869707,-1.332904847073461,0.0,1.7234490236198412,1.9223647544275444,1.988120911986335,0.0,-0.27735009811261435,-0.13072107627033147,-0.47196622396098176,-1.3454290165602352,-0.5345224838248487,-1.9898208006396099,0.7176454661007862,0.7299678252749225,-0.05926088509459577,-0.012132134845448811,-0.07308636522555645,-0.21584528759609325,-0.795495128834866,1.7027123679109053,1.7606434871787986,-0.3535533905932738,-0.6522966452271465,1.3074409009212271,-2.203737579535629,-1.7084207588125662,0.9032504075912596,1.157191508164312,-2.1652044754559197,-1.9508524400165292,-0.09548810484580511,-0.18083483732426342,-1.0969186472583092
0.07643666395204687,-0.44228336426914816,0.8744345072070357,-0.37806133228427036,-1.0255925357112388,-0.387077490192484,-0.5344185816483329,-0.7027432433714772,0.9362965220987576,-0.27512781265522385,-0.5214454375028136,1.118033988749895,-0.4767312946227962,1.1267543173258967,0.0,-0.3162277660168402,2.1173966140174665,-0.10101525445522112,0.5345224838248487,-0.4672022534399159,-0.5345224838248487,0.3893529713146329,0.0,-0.49650887773340485,-0.5272320099348257,-0.5263372963585169,0.0,-0.6933752452815363,0.15163644847358337,-0.991357318357591,-1.5253386274076137,-0.5345224838248487,1.0216251351984276,-0.9519786795214515,-0.9506557724510613,-1.3926307997230054,-1.2132134845448852,-1.5885112447501062,-1.0165146314491724,-1.590990257669732,-0.5378756195374362,-0.5382604433543544,-0.3535533905932738,0.46793637463074506,-0.6537204504606134,0.5605322537016344,0.7379258433000773,-0.37645164474115383,-0.5292677514553126,-0.5076101778558479,-0.6967330142916175,-1.3682596780355298,-1.5579616754090402,1.3633626088951907
0.5703449007232828,0.825419248441965,0.23822733457122686,1.0269800467383685,0.16949721948725294,-1.7848912859603292,2.101569976403113,0.8388331768736423,-1.3772536764987904,0.7544803260216625,0.35633052000257825,-0.8944271909999157,-1.3348476249438292,1.2097276438804503,0.0,1.5811388300841878,1.3299350633498137,0.8081220356417685,1.7371980724307585,-0.4672022534399159,-0.5345224838248487,1.1662866679660595,0.0,-0.5671808251946427,-0.541726176631647,-0.539773453252294,0.0,1.8027756377319952,-2.1895780275280385,2.1820512579045053,1.0495920484484997,-0.5345224838248487,-0.415481219162488,-2.0504156174308186,-2.0637960774384014,-1.2592938082601643,-1.4315919117629647,-0.11174493619193517,2.0374045052144805,-1.0606601717798212,-0.5251999976850696,-0.5254060163208011,-0.3535533905932738,-0.28469031506096487,-0.4576043153224294,1.1628891349967083,0.09567708505766297,1.9187770156190034,-0.5292677514553126,0.05839763108076184,0.5573864114332944,-1.2618013509927228,-0.8068015819082528,0.14879338117384253
-0.7226964481407128,-7.81948156943138e-05,-1.2186054944394367,-0.2585739054975118,-1.2136450895165716,1.9128567909958296,-0.02402007500073221,0.2755100813766796,-1.2794421748421552,1.2957194530214244,0.17966340926956909,1.118033988749895,0.3813850356982369,-0.6554538210944217,0.0,-0.3162277660168402,-1.11119574371991,-1.9192898346492004,-1.8708286933869707,-0.4672022534399159,-0.5345224838248487,-1.4004801803506186,0.0,-0.5402843102476016,-0.5275812278099854,-0.5223064492903837,0.0,-1.1094003924504583,1.1045930944842937,-0.8270187298961638,0.27377003904006275,1.8708286933869707,-0.8562743446597434,-0.6004788593904542,-0.6014352846118958,-0.19259787655743674,-0.012132134845448811,0.5531824845920572,-0.4914855535127265,0.5303300858899106,-0.5435799364938044,-0.5435968621922906,-0.3535533905932738,-0.6558302549754775,-0.26148818018424536,0.07435453812453074,0.4416926406638402,-0.3174806551882426,-0.4175817077718938,-0.22460627338754305,-0.06967330142916152,-0.20750978993573618,-0.3060281862410613,-0.13149182522339217
-0.4402938777273784,-0.776461656663251,0.6010177904297379,-0.6545925041037921,-0.7940047056351198,-0.951139805921636,0.7297141840609723,-0.19552311479553672,-0.03632102539506845,0.24861131478222376,-0.9668953663416229,-0.8944271909999157,0.3813850356982369,0.8689969419345276,0.0,-0.3162277660168402,-0.7174649683860836,-0.10101525445522112,-0.6681531047810609,-0.4672022534399159,-0.5345224838248487,1.5436127181028363,0.0,-0.5414752700448738,-0.5377696564342858,-0.5382717651288719,0.0,0.13867504905630754,0.15163644847358337,-0.2335738271187877,0.15964455946600511,-0.5345224838248487,0.47214329382513615,0.8494578986499103,0.8172729472347139,-0.05926088509459577,1.079760001244948,0.35997502672022336,-0.4914855535127265,1.3258252147247767,-0.5330967428765192,-0.5347190586568152,-0.3535533905932738,0.27086510112343287,-0.6537204504606134,0.6270619331545262,1.196885107374252,-1.3018462073809276,-0.5236834492711416,1.4329880242125286,0.5573864114332944,-0.05036756082888919,1.0710986518437153,0.9896490003655434
-0.35045837309024536,-0.938394975744542,0.9821519220402285,-0.7087224697418145,1.4252037076265698,0.4938542597231335,-0.9297979857879313,-1.6247174790187888,1.4891389676608087,-1.0950917312885333,-0.8645276321783352,-0.8944271909999157,0.3813850356982369,-0.6849118068534336,0.0,-0.3162277660168402,-0.06780918908527007,-0.10101525445522112,0.5345224838248487,2.665801093157167,1.8708286933869707,-0.9986809014053581,0.0,-0.5341864685965616,-0.5331120943457935,-0.5340828456266943,0.0,-0.6933752452815363,0.9987090227053262,-0.8178888083149735,1.2168150895226375,1.8708286933869707,1.5107243566405877,0.45402060100253816,0.46805245939554846,2.0741309783108597,1.7348952828991862,1.9562111571709322,-1.0165146314491724,0.2651650429449553,-0.5321050077385383,-0.5330981443395797,-0.3535533905932738,-0.6268621363076352,-0.6537204504606134,-0.33120369425554874,0.2823793388536969,-1.2623259844719623,-0.5627735645603382,-0.14374801496802736,0.5573864114332944,2.093406567521688,1.8222587453445027,0.927363398943936
-0.03722523421804263,-0.6791014606800665,0.9667761057916454,-0.5130720204581217,1.5095994342643964,-0.4244621504714421,0.6529333081543475,-0.7134499536704705,0.9508267508221725,-1.4457055633424734,1.425566967982816,1.118033988749895,2.0976176963403033,-0.9841558455220795,0.0,-1.2649110640673542,-0.6780918908527009,-1.0101525445522108,-0.6681531047810609,-0.4672022534399159,-0.5345224838248487,0.34247638877101927,0.0,-0.5301803284420994,-0.537011097043212,-0.5376394753926941,0.0,1.3867504905630732,-0.9542638567734132,0.025107284348273223,-1.095026465510898,-0.5345224838248487,-0.07130028555504189,-0.24897903925945672,-0.25221479677273034,0.74076106368245,-0.6672674164996869,-1.0219785619166617,1.468623004116666,-0.2651650429449553,-0.5293964691017985,-0.5324776027491543,-0.3535533905932738,-0.4583361012555416,-0.6537204504606134,0.5277368539222048,0.6521958130838102,0.19777062115981564,-0.5292677514553126,1.2308423781637392,1.8115058371582062,0.7364502201215859,-0.8068015819082528,-0.7232050387286636
-1.5603535619248974,-0.24506412552844098,-1.94805895742233,-0.7894442675972891,0.3748963831032671,0.45015173753421667,0.13977987008366377,-0.6868772058109979,0.6659959350205575,-1.1211419901621842,-1.6399408335457053,-0.8944271909999157,-1.3348476249438292,-1.4360904437082773,0.0,-1.2649110640673542,-0.3040476542855659,0.8081220356417685,-0.6681531047810609,-0.4672022534399159,-0.5345224838248487,0.46971282710368517,0.0,-0.5227777324318907,-0.5360594416893363,-0.5371652580905608,0.0,-1.1094003924504583,0.9987090227053262,-0.13314468972569368,0.33297118815422405,-0.5345224838248487,0.6774442015909814,1.3327701513300316,1.2974511180135664,-0.45927185948311866,0.8613815740268687,0.7210219979618997,0.03354352442371759,1.590990257669732,-0.5293505380853709,-0.5292257375899085,2.8284271247461903,-0.6563867522263185,-0.26148818018424536,-1.104050473951347,0.13894051428451068,-0.5532101525618686,-0.47900903179777415,0.5839763108076138,-0.6967330142916175,-0.44499375026199744,0.8207119540101196,0.3667929861494666
0.43812325140904995,0.18850679960359176,-0.14441529674226805,0.20025952896456226,-0.7139600093439546,0.19971799896731027,-1.387866974893874,0.3391990773264419,0.7814332466492238,-0.473125117585139,0.4351959587176879,-0.5345224838248487,-0.7071067811865475,0.7112028519904902,-0.3535533905932738,0.6305371460199743,1.8193749920577462,2.445066281398731,2.6985023427110497,-0.35355339059327373,-0.3535533905932738,1.1173639236225021,0.0,-0.24291068469691632,-0.4288671938278531,-0.45644231409500796,0.0,-1.080123449734643,0.9506463664104658,-0.28413919997574427,0.2163230784319436,-0.3535533905932738,-0.6253892366565955,0.04970631170317544,0.04404188723805585,-0.30492478930832245,0.038014296063485144,-0.3260869967158806,-0.35905434246291096,0.2677358109311793,1.1335013469965136,1.0754200682605592,1.2649110640673518,-0.3566259626444822,1.4769119412392964,-0.09879186525682986,0.6532017457620961,1.4091196584659504,0.45162977093376255,-1.186461127043124,-0.8708635721768005,-0.2894069134961816,-0.33129457822453967,0.7946549629034694
