uid,datetime,type,sub_type,suuid,level,value,sensor_status,x,y,z,data
678,2025-04-27 10:02:00,accelerometer,1,,3.0,,,0,-0.2705448,9.861717,"{""type"":1,""axisX"":""0.0"",""axisY"":""-0.2705448"",""axisZ"":""9.861717"",""accuracy"":3,""timestamp"":214685217326013}"
668,2025-04-27 10:03:00,accelerometer,1,,3.0,,,-0.04070143,-0.18435353,9.905111,"{""type"":1,""axisX"":""-0.04070143"",""axisY"":""-0.18435353"",""axisZ"":""9.905111"",""accuracy"":3,""timestamp"":1330402773893225}"
671,2025-04-27 10:08:00,accelerometer,1,,3.0,,,-9.758093,-0.15008652,0.7875427,"{""type"":1,""axisX"":""-9.758093"",""axisY"":""-0.15008652"",""axisZ"":""0.7875427"",""accuracy"":3,""timestamp"":151149330400027}"
676,2025-04-27 10:10:00,accelerometer,1,,3.0,,,0.22971097,0.23629123,9.894919,"{""type"":1,""axisX"":""0.22971097"",""axisY"":""0.23629123"",""axisZ"":""9.894919"",""accuracy"":3,""timestamp"":571787009885089}"
687,2025-04-27 10:12:00,accelerometer,1,,3.0,,,0.7589619,10.263943,2.920926,"{""type"":1,""axisX"":""0.7589619"",""axisY"":""10.263943"",""axisZ"":""2.920926"",""accuracy"":3,""timestamp"":38419022405496}"
670,2025-04-27 10:14:00,accelerometer,1,,3.0,,,0.17238252,0.050278235,9.696816,"{""type"":1,""axisX"":""0.17238252"",""axisY"":""0.050278235"",""axisZ"":""9.696816"",""accuracy"":3,""timestamp"":529339142952540}"
678,2025-04-27 10:17:00,accelerometer,1,,3.0,,,0.10295067,0.36870706,9.801862,"{""type"":1,""axisX"":""0.10295067"",""axisY"":""0.36870706"",""axisZ"":""9.801862"",""accuracy"":3,""timestamp"":215603894577047}"
668,2025-04-27 10:18:00,accelerometer,1,,3.0,,,-0.02873042,-0.18674773,9.893141,"{""type"":1,""axisX"":""-0.02873042"",""axisY"":""-0.18674773"",""axisZ"":""9.893141"",""accuracy"":3,""timestamp"":1331278276764733}"
671,2025-04-27 10:23:00,accelerometer,1,,3.0,,,-9.371803,2.61993,1.1733832,"{""type"":1,""axisX"":""-9.371803"",""axisY"":""2.61993"",""axisZ"":""1.1733832"",""accuracy"":3,""timestamp"":152049335627267}"
676,2025-04-27 10:25:00,accelerometer,1,,3.0,,,-1.1641082,-10.05823,-0.4319045,"{""type"":1,""axisX"":""-1.1641082"",""axisY"":""-10.05823"",""axisZ"":""-0.4319045"",""accuracy"":3,""timestamp"":572686329752683}"
687,2025-04-27 10:27:00,accelerometer,1,,3.0,,,0.093373865,-0.076614454,-9.691729,"{""type"":1,""axisX"":""0.093373865"",""axisY"":""-0.076614454"",""axisZ"":""-9.691729"",""accuracy"":3,""timestamp"":39319022110783}"
670,2025-04-27 10:29:00,accelerometer,1,,3.0,,,0.14844051,0.07182605,9.651326,"{""type"":1,""axisX"":""0.14844051"",""axisY"":""0.07182605"",""axisZ"":""9.651326"",""accuracy"":3,""timestamp"":530239147708232}"
678,2025-04-27 10:32:00,accelerometer,1,,3.0,,,0.095768064,0.4357447,9.969456,"{""type"":1,""axisX"":""0.095768064"",""axisY"":""0.4357447"",""axisZ"":""9.969456"",""accuracy"":3,""timestamp"":216503907474231}"
668,2025-04-27 10:34:00,accelerometer,1,,3.0,,,0.20111294,0.02873042,9.878776,"{""type"":1,""axisX"":""0.20111294"",""axisY"":""0.02873042"",""axisZ"":""9.878776"",""accuracy"":3,""timestamp"":1332251128886009}"
671,2025-04-27 10:38:00,accelerometer,1,,3.0,,,0.8998457,4.9218802,8.600421,"{""type"":1,""axisX"":""0.8998457"",""axisY"":""4.9218802"",""axisZ"":""8.600421"",""accuracy"":3,""timestamp"":152949340568998}"
676,2025-04-27 10:40:00,accelerometer,1,,3.0,,,-7.7144604,-1.8664017,-6.506085,"{""type"":1,""axisX"":""-7.7144604"",""axisY"":""-1.8664017"",""axisZ"":""-6.506085"",""accuracy"":3,""timestamp"":573587040978021}"
687,2025-04-27 10:42:00,accelerometer,1,,3.0,,,-3.430891,5.825093,7.651869,"{""type"":1,""axisX"":""-3.430891"",""axisY"":""5.825093"",""axisZ"":""7.651869"",""accuracy"":3,""timestamp"":40219042620611}"
670,2025-04-27 10:44:00,accelerometer,1,,3.0,,,-4.197036,-2.0374656,-6.9961567,"{""type"":1,""axisX"":""-4.197036"",""axisY"":""-2.0374656"",""axisZ"":""-6.9961567"",""accuracy"":3,""timestamp"":531139068460992}"
678,2025-04-27 10:47:00,accelerometer,1,,3.0,,,-1.4508862,9.28232,1.1899183,"{""type"":1,""axisX"":""-1.4508862"",""axisY"":""9.28232"",""axisZ"":""1.1899183"",""accuracy"":3,""timestamp"":217403911281106}"
668,2025-04-27 10:49:00,accelerometer,1,,3.0,,,0.20350714,0.021547815,9.885958,"{""type"":1,""axisX"":""0.20350714"",""axisY"":""0.021547815"",""axisZ"":""9.885958"",""accuracy"":3,""timestamp"":1333150789151143}"
671,2025-04-27 10:53:00,accelerometer,1,,3.0,,,-8.597953,-0.50861824,-7.571663,"{""type"":1,""axisX"":""-8.597953"",""axisY"":""-0.50861824"",""axisZ"":""-7.571663"",""accuracy"":3,""timestamp"":153849325142948}"
676,2025-04-27 10:55:00,accelerometer,1,,3.0,,,-1.7252251,8.031509,7.280163,"{""type"":1,""axisX"":""-1.7252251"",""axisY"":""8.031509"",""axisZ"":""7.280163"",""accuracy"":3,""timestamp"":574487100376953}"
686,2025-04-27 10:56:00,accelerometer,1,,3.0,,,-1.9991584,2.1643584,11.873145,"{""type"":1,""axisX"":""-1.9991584"",""axisY"":""2.1643584"",""axisZ"":""11.873145"",""accuracy"":3,""timestamp"":331493056301999}"
687,2025-04-27 10:57:00,accelerometer,1,,3.0,,,0.05746084,-0.11252748,-9.878476,"{""type"":1,""axisX"":""0.05746084"",""axisY"":""-0.11252748"",""axisZ"":""-9.878476"",""accuracy"":3,""timestamp"":41119054565181}"
670,2025-04-27 10:59:00,accelerometer,1,,3.0,,,0.24181437,6.218041,7.415142,"{""type"":1,""axisX"":""0.24181437"",""axisY"":""6.218041"",""axisZ"":""7.415142"",""accuracy"":3,""timestamp"":532039251958193}"
678,2025-04-27 11:02:00,accelerometer,1,,3.0,,,0.19871874,9.203311,3.1723173,"{""type"":1,""axisX"":""0.19871874"",""axisY"":""9.203311"",""axisZ"":""3.1723173"",""accuracy"":3,""timestamp"":218297777106350}"
668,2025-04-27 11:05:00,accelerometer,1,,3.0,,,0.18195933,0.011971008,9.890746,"{""type"":1,""axisX"":""0.18195933"",""axisY"":""0.011971008"",""axisZ"":""9.890746"",""accuracy"":3,""timestamp"":1334149830813379}"
671,2025-04-27 11:08:00,accelerometer,1,,3.0,,,0.21719898,-9.731832,0.6362591,"{""type"":1,""axisX"":""0.21719898"",""axisY"":""-9.731832"",""axisZ"":""0.6362591"",""accuracy"":3,""timestamp"":154749392057904}"
676,2025-04-27 11:10:00,accelerometer,1,,3.0,,,0.2955136,-6.6771717,3.6646078,"{""type"":1,""axisX"":""0.2955136"",""axisY"":""-6.6771717"",""axisZ"":""3.6646078"",""accuracy"":3,""timestamp"":575382948219742}"
686,2025-04-27 11:11:00,accelerometer,1,,3.0,,,0.9504981,-0.51475334,9.775825,"{""type"":1,""axisX"":""0.9504981"",""axisY"":""-0.51475334"",""axisZ"":""9.775825"",""accuracy"":3,""timestamp"":332401139433807}"
687,2025-04-27 11:12:00,accelerometer,1,,3.0,,,-7.038953,7.029376,0.260968,"{""type"":1,""axisX"":""-7.038953"",""axisY"":""7.029376"",""axisZ"":""0.260968"",""accuracy"":3,""timestamp"":42019070026962}"
670,2025-04-27 11:14:00,accelerometer,1,,3.0,,,5.624279,-5.767931,5.4758387,"{""type"":1,""axisX"":""5.624279"",""axisY"":""-5.767931"",""axisZ"":""5.4758387"",""accuracy"":3,""timestamp"":532939016044111}"
678,2025-04-27 11:17:00,accelerometer,1,,3.0,,,2.171541,-0.8499416,9.617508,"{""type"":1,""axisX"":""2.171541"",""axisY"":""-0.8499416"",""axisZ"":""9.617508"",""accuracy"":3,""timestamp"":219206229832307}"
668,2025-04-27 11:20:00,accelerometer,1,,3.0,,,0.18435353,0.019153614,9.885958,"{""type"":1,""axisX"":""0.18435353"",""axisY"":""0.019153614"",""axisZ"":""9.885958"",""accuracy"":3,""timestamp"":1335013641849145}"
671,2025-04-27 11:23:00,accelerometer,1,,3.0,,,-0.1830068,0.604087,9.83972,"{""type"":1,""axisX"":""-0.1830068"",""axisY"":""0.604087"",""axisZ"":""9.83972"",""accuracy"":3,""timestamp"":155649397509068}"
676,2025-04-27 11:25:00,accelerometer,1,,3.0,,,-2.2420747,6.602994,7.018149,"{""type"":1,""axisX"":""-2.2420747"",""axisY"":""6.602994"",""axisZ"":""7.018149"",""accuracy"":3,""timestamp"":576319294762476}"
686,2025-04-27 11:26:00,accelerometer,1,,3.0,,,0.9911995,-0.521936,9.859622,"{""type"":1,""axisX"":""0.9911995"",""axisY"":""-0.521936"",""axisZ"":""9.859622"",""accuracy"":3,""timestamp"":333301181617633}"
687,2025-04-27 11:27:00,accelerometer,1,,3.0,,,-6.133945,-0.11492168,-7.4148426,"{""type"":1,""axisX"":""-6.133945"",""axisY"":""-0.11492168"",""axisZ"":""-7.4148426"",""accuracy"":3,""timestamp"":42919086071379}"
670,2025-04-27 11:29:00,accelerometer,1,,3.0,,,2.0087352,-6.6657567,6.799832,"{""type"":1,""axisX"":""2.0087352"",""axisY"":""-6.6657567"",""axisZ"":""6.799832"",""accuracy"":3,""timestamp"":533837733093394}"
678,2025-04-27 11:32:00,accelerometer,1,,3.0,,,5.073313,-7.240066,-4.3646297,"{""type"":1,""axisX"":""5.073313"",""axisY"":""-7.240066"",""axisZ"":""-4.3646297"",""accuracy"":3,""timestamp"":220101167049934}"
668,2025-04-27 11:35:00,accelerometer,1,,3.0,,,0.045489833,1.6496049,9.754277,"{""type"":1,""axisX"":""0.045489833"",""axisY"":""1.6496049"",""axisZ"":""9.754277"",""accuracy"":3,""timestamp"":1335958769622730}"
671,2025-04-27 11:38:00,accelerometer,1,,3.0,,,-0.15913959,0.60086983,9.745374,"{""type"":1,""axisX"":""-0.15913959"",""axisY"":""0.60086983"",""axisZ"":""9.745374"",""accuracy"":3,""timestamp"":156549406167768}"
676,2025-04-27 11:40:00,accelerometer,1,,3.0,,,2.8223343,0.73579293,9.540782,"{""type"":1,""axisX"":""2.8223343"",""axisY"":""0.73579293"",""axisZ"":""9.540782"",""accuracy"":3,""timestamp"":577219308470954}"
686,2025-04-27 11:42:00,accelerometer,1,,3.0,,,0.9768343,-0.50996494,9.771036,"{""type"":1,""axisX"":""0.9768343"",""axisY"":""-0.50996494"",""axisZ"":""9.771036"",""accuracy"":3,""timestamp"":334217137757383}"
687,2025-04-27 11:42:00,accelerometer,1,,3.0,,,-2.1092918,-0.40462008,9.65821,"{""type"":1,""axisX"":""-2.1092918"",""axisY"":""-0.40462008"",""axisZ"":""9.65821"",""accuracy"":3,""timestamp"":43819102585976}"
670,2025-04-27 11:44:00,accelerometer,1,,3.0,,,-1.2641385,-9.517251,2.2888567,"{""type"":1,""axisX"":""-1.2641385"",""axisY"":""-9.517251"",""axisZ"":""2.2888567"",""accuracy"":3,""timestamp"":534755834531162}"
678,2025-04-27 11:47:00,accelerometer,1,,3.0,,,1.9321208,-2.1883004,9.452309,"{""type"":1,""axisX"":""1.9321208"",""axisY"":""-2.1883004"",""axisZ"":""9.452309"",""accuracy"":3,""timestamp"":221006515692134}"
668,2025-04-27 11:50:00,accelerometer,1,,3.0,,,0.22984336,5.23163,8.41113,"{""type"":1,""axisX"":""0.22984336"",""axisY"":""5.23163"",""axisZ"":""8.41113"",""accuracy"":3,""timestamp"":1336858788820361}"
681,2025-04-27 11:53:00,accelerometer,1,,3.0,,,-0.093,9.958051,-0.513,"{""type"":1,""axisX"":""-0.093"",""axisY"":""9.958051"",""axisZ"":""-0.513"",""accuracy"":3,""timestamp"":991179950793078}"
671,2025-04-27 11:53:00,accelerometer,1,,3.0,,,-8.330251,5.113641,-0.24203883,"{""type"":1,""axisX"":""-8.330251"",""axisY"":""5.113641"",""axisZ"":""-0.24203883"",""accuracy"":3,""timestamp"":157449409683059}"
681,2025-04-27 11:54:00,accelerometer,1,,3.0,,,-0.09105001,9.82905,-0.453,"{""type"":1,""axisX"":""-0.09105001"",""axisY"":""9.82905"",""axisZ"":""-0.453"",""accuracy"":3,""timestamp"":991228903762865}"
676,2025-04-27 11:55:00,accelerometer,1,,3.0,,,0.09212367,-0.12083755,9.84168,"{""type"":1,""axisX"":""0.09212367"",""axisY"":""-0.12083755"",""axisZ"":""9.84168"",""accuracy"":3,""timestamp"":578092972220016}"
686,2025-04-27 11:57:00,accelerometer,1,,3.0,,,0.9624691,-0.49799395,9.799767,"{""type"":1,""axisX"":""0.9624691"",""axisY"":""-0.49799395"",""axisZ"":""9.799767"",""accuracy"":3,""timestamp"":335123115084653}"
687,2025-04-27 11:57:00,accelerometer,1,,3.0,,,-2.111686,-0.39504328,9.646238,"{""type"":1,""axisX"":""-2.111686"",""axisY"":""-0.39504328"",""axisZ"":""9.646238"",""accuracy"":3,""timestamp"":44719102446756}"
670,2025-04-27 11:59:00,accelerometer,1,,3.0,,,2.5785553,-0.58657944,9.313744,"{""type"":1,""axisX"":""2.5785553"",""axisY"":""-0.58657944"",""axisZ"":""9.313744"",""accuracy"":3,""timestamp"":535655183491609}"
678,2025-04-27 12:02:00,accelerometer,1,,3.0,,,-1.769315,-0.009576807,9.710882,"{""type"":1,""axisX"":""-1.769315"",""axisY"":""-0.009576807"",""axisZ"":""9.710882"",""accuracy"":3,""timestamp"":221894654399592}"
668,2025-04-27 12:05:00,accelerometer,1,,3.0,,,0.15801731,7.094319,7.0608,"{""type"":1,""axisX"":""0.15801731"",""axisY"":""7.094319"",""axisZ"":""7.0608"",""accuracy"":3,""timestamp"":1337758797191938}"
671,2025-04-27 12:08:00,accelerometer,1,,3.0,,,-0.12943652,6.81936,7.614459,"{""type"":1,""axisX"":""-0.12943652"",""axisY"":""6.81936"",""axisZ"":""7.614459"",""accuracy"":3,""timestamp"":158349415377392}"
676,2025-04-27 12:10:00,accelerometer,1,,3.0,,,-0.3487539,-0.13280165,9.929616,"{""type"":1,""axisX"":""-0.3487539"",""axisY"":""-0.13280165"",""axisZ"":""9.929616"",""accuracy"":3,""timestamp"":579030006141881}"
686,2025-04-27 12:12:00,accelerometer,1,,3.0,,,0.9864111,-0.50996494,9.759066,"{""type"":1,""axisX"":""0.9864111"",""axisY"":""-0.50996494"",""axisZ"":""9.759066"",""accuracy"":3,""timestamp"":336028143845922}"
687,2025-04-27 12:12:00,accelerometer,1,,3.0,,,0.8882488,0.533907,10.261548,"{""type"":1,""axisX"":""0.8882488"",""axisY"":""0.533907"",""axisZ"":""10.261548"",""accuracy"":3,""timestamp"":45619118309447}"
670,2025-04-27 12:14:00,accelerometer,1,,3.0,,,0.002394202,0.06943185,9.680057,"{""type"":1,""axisX"":""0.0023942017"",""axisY"":""0.06943185"",""axisZ"":""9.680057"",""accuracy"":3,""timestamp"":536578201081291}"
678,2025-04-27 12:17:00,accelerometer,1,,3.0,,,4.6926355,3.3159695,8.748413,"{""type"":1,""axisX"":""4.6926355"",""axisY"":""3.3159695"",""axisZ"":""8.748413"",""accuracy"":3,""timestamp"":222808038649608}"
668,2025-04-27 12:20:00,accelerometer,1,,3.0,,,-0.15322891,7.688081,6.1270614,"{""type"":1,""axisX"":""-0.15322891"",""axisY"":""7.688081"",""axisZ"":""6.1270614"",""accuracy"":3,""timestamp"":1338658805245214}"
671,2025-04-27 12:23:00,accelerometer,1,,3.0,,,-0.4026,6.0124393,7.4082584,"{""type"":1,""axisX"":""-0.4026"",""axisY"":""6.0124393"",""axisZ"":""7.4082584"",""accuracy"":3,""timestamp"":159249416623021}"
676,2025-04-27 12:26:00,accelerometer,1,,3.0,,,0.07537391,-0.46301118,9.902697,"{""type"":1,""axisX"":""0.07537391"",""axisY"":""-0.46301118"",""axisZ"":""9.902697"",""accuracy"":3,""timestamp"":579910360989132}"
686,2025-04-27 12:27:00,accelerometer,1,,3.0,,,0.9744401,-0.51954174,9.83568,"{""type"":1,""axisX"":""0.9744401"",""axisY"":""-0.51954174"",""axisZ"":""9.83568"",""accuracy"":3,""timestamp"":336928153712673}"
687,2025-04-27 12:27:00,accelerometer,1,,3.0,,,-1.3790601,5.269638,8.02297,"{""type"":1,""axisX"":""-1.3790601"",""axisY"":""5.269638"",""axisZ"":""8.02297"",""accuracy"":3,""timestamp"":46519134238699}"
670,2025-04-27 12:29:00,accelerometer,1,,3.0,,,2.207454,-9.421483,1.8363527,"{""type"":1,""axisX"":""2.207454"",""axisY"":""-9.421483"",""axisZ"":""1.8363527"",""accuracy"":3,""timestamp"":537478460265217}"
678,2025-04-27 12:33:00,accelerometer,1,,3.0,,,-1.8267759,0.9672575,9.598354,"{""type"":1,""axisX"":""-1.8267759"",""axisY"":""0.9672575"",""axisZ"":""9.598354"",""accuracy"":3,""timestamp"":223706997739412}"
668,2025-04-27 12:35:00,accelerometer,1,,3.0,,,0.9768343,3.7972038,9.232341,"{""type"":1,""axisX"":""0.9768343"",""axisY"":""3.7972038"",""axisZ"":""9.232341"",""accuracy"":3,""timestamp"":1339558813775333}"
671,2025-04-27 12:38:00,accelerometer,1,,3.0,,,-0.2104653,0.5987749,9.742979,"{""type"":1,""axisX"":""-0.2104653"",""axisY"":""0.5987749"",""axisZ"":""9.742979"",""accuracy"":3,""timestamp"":160149421957404}"
676,2025-04-27 12:41:00,accelerometer,1,,3.0,,,9.68136,-0.2009971,2.1194427,"{""type"":1,""axisX"":""9.68136"",""axisY"":""-0.2009971"",""axisZ"":""2.1194427"",""accuracy"":3,""timestamp"":580850448923412}"
686,2025-04-27 12:42:00,accelerometer,1,,3.0,,,0.9552865,-0.51954174,9.780613,"{""type"":1,""axisX"":""0.9552865"",""axisY"":""-0.51954174"",""axisZ"":""9.780613"",""accuracy"":3,""timestamp"":337831237678253}"
687,2025-04-27 12:42:00,accelerometer,1,,3.0,,,-1.508347,-0.5722142,-9.531317,"{""type"":1,""axisX"":""-1.508347"",""axisY"":""-0.5722142"",""axisZ"":""-9.531317"",""accuracy"":3,""timestamp"":47419138279978}"
670,2025-04-27 12:44:00,accelerometer,1,,3.0,,,1.9728222,-9.296985,-2.777274,"{""type"":1,""axisX"":""1.9728222"",""axisY"":""-9.296985"",""axisZ"":""-2.777274"",""accuracy"":3,""timestamp"":538388372120369}"
678,2025-04-27 12:48:00,accelerometer,1,,3.0,,,-0.4141969,-0.021547815,9.964667,"{""type"":1,""axisX"":""-0.4141969"",""axisY"":""-0.021547815"",""axisZ"":""9.964667"",""accuracy"":3,""timestamp"":224628934641125}"
668,2025-04-27 12:50:00,accelerometer,1,,3.0,,,-1.3790601,1.0390835,9.301773,"{""type"":1,""axisX"":""-1.3790601"",""axisY"":""1.0390835"",""axisZ"":""9.301773"",""accuracy"":3,""timestamp"":1340458835526406}"
671,2025-04-27 12:53:00,accelerometer,1,,3.0,,,3.78643,-1.2854619,8.884209,"{""type"":1,""axisX"":""3.78643"",""axisY"":""-1.2854619"",""axisZ"":""8.884209"",""accuracy"":3,""timestamp"":161049455356794}"
676,2025-04-27 12:56:00,accelerometer,1,,3.0,,,9.027522,-0.5778667,4.323232,"{""type"":1,""axisX"":""9.027522"",""axisY"":""-0.5778667"",""axisZ"":""4.323232"",""accuracy"":3,""timestamp"":581750460540987}"
686,2025-04-27 12:57:00,accelerometer,1,,3.0,,,0.34955344,-0.36152446,9.850045,"{""type"":1,""axisX"":""0.34955344"",""axisY"":""-0.36152446"",""axisZ"":""9.850045"",""accuracy"":3,""timestamp"":338731186855229}"
687,2025-04-27 12:57:00,accelerometer,1,,3.0,,,-1.5346833,-0.641646,-9.5385,"{""type"":1,""axisX"":""-1.5346833"",""axisY"":""-0.641646"",""axisZ"":""-9.5385"",""accuracy"":3,""timestamp"":48319142777240}"
670,2025-04-27 12:59:00,accelerometer,1,,3.0,,,-1.0989386,-0.5315128,9.622596,"{""type"":1,""axisX"":""-1.0989386"",""axisY"":""-0.5315128"",""axisZ"":""9.622596"",""accuracy"":3,""timestamp"":539295168304765}"
678,2025-04-27 13:03:00,accelerometer,1,,3.0,,,-0.32561144,-0.11252748,9.880871,"{""type"":1,""axisX"":""-0.32561144"",""axisY"":""-0.11252748"",""axisZ"":""9.880871"",""accuracy"":3,""timestamp"":225528948932923}"
668,2025-04-27 13:05:00,accelerometer,1,,3.0,,,1.412579,8.205229,5.159804,"{""type"":1,""axisX"":""1.412579"",""axisY"":""8.205229"",""axisZ"":""5.159804"",""accuracy"":3,""timestamp"":1341358846751392}"
671,2025-04-27 13:08:00,accelerometer,1,,3.0,,,0.15300445,0.061052144,-9.784578,"{""type"":1,""axisX"":""0.15300445"",""axisY"":""0.061052144"",""axisZ"":""-9.784578"",""accuracy"":3,""timestamp"":161949471603900}"
676,2025-04-27 13:11:00,accelerometer,1,,3.0,,,0.60000026,-0.008374879,9.964312,"{""type"":1,""axisX"":""0.60000026"",""axisY"":""-0.008374879"",""axisZ"":""9.964312"",""accuracy"":3,""timestamp"":582650481287209}"
686,2025-04-27 13:12:00,accelerometer,1,,3.0,,,0.35673606,-0.33997664,9.833285,"{""type"":1,""axisX"":""0.35673606"",""axisY"":""-0.33997664"",""axisZ"":""9.833285"",""accuracy"":3,""timestamp"":339631221766916}"
687,2025-04-27 13:12:00,accelerometer,1,,3.0,,,-1.520318,-0.62249243,-9.543288,"{""type"":1,""axisX"":""-1.520318"",""axisY"":""-0.62249243"",""axisZ"":""-9.543288"",""accuracy"":3,""timestamp"":49219158772383}"
670,2025-04-27 13:14:00,accelerometer,1,,3.0,,,3.3901896,-6.1174846,6.8716583,"{""type"":1,""axisX"":""3.3901896"",""axisY"":""-6.1174846"",""axisZ"":""6.8716583"",""accuracy"":3,""timestamp"":540195191771841}"
678,2025-04-27 13:18:00,accelerometer,1,,3.0,,,0.770933,4.175488,8.853758,"{""type"":1,""axisX"":""0.770933"",""axisY"":""4.175488"",""axisZ"":""8.853758"",""accuracy"":3,""timestamp"":226428950499144}"
668,2025-04-27 13:20:00,accelerometer,1,,3.0,,,-1.2234371,-0.01436521,9.792584,"{""type"":1,""axisX"":""-1.2234371"",""axisY"":""-0.01436521"",""axisZ"":""9.792584"",""accuracy"":3,""timestamp"":1342258851855294}"
671,2025-04-27 13:23:00,accelerometer,1,,3.0,,,1.1647792,-1.3735236,-9.486725,"{""type"":1,""axisX"":""1.1647792"",""axisY"":""-1.3735236"",""axisZ"":""-9.486725"",""accuracy"":3,""timestamp"":162849500709572}"
676,2025-04-27 13:26:00,accelerometer,1,,3.0,,,-0.28953153,7.515258,6.821339,"{""type"":1,""axisX"":""-0.28953153"",""axisY"":""7.515258"",""axisZ"":""6.821339"",""accuracy"":3,""timestamp"":583550480257649}"
686,2025-04-27 13:27:00,accelerometer,1,,3.0,,,0.34715924,-0.36152446,9.862016,"{""type"":1,""axisX"":""0.34715924"",""axisY"":""-0.36152446"",""axisZ"":""9.862016"",""accuracy"":3,""timestamp"":340531228860449}"
687,2025-04-27 13:27:00,accelerometer,1,,3.0,,,-1.520318,-0.6392518,-9.52174,"{""type"":1,""axisX"":""-1.520318"",""axisY"":""-0.6392518"",""axisZ"":""-9.52174"",""accuracy"":3,""timestamp"":50137342435252}"
670,2025-04-27 13:29:00,accelerometer,1,,3.0,,,4.5082817,-0.004788403,8.241141,"{""type"":1,""axisX"":""4.5082817"",""axisY"":""-0.0047884034"",""axisZ"":""8.241141"",""accuracy"":3,""timestamp"":541095209620622}"
678,2025-04-27 13:33:00,accelerometer,1,,3.0,,,-0.33039984,-0.10534488,9.883265,"{""type"":1,""axisX"":""-0.33039984"",""axisY"":""-0.10534488"",""axisZ"":""9.883265"",""accuracy"":3,""timestamp"":227328965170636}"
668,2025-04-27 13:35:00,accelerometer,1,,3.0,,,-1.5753847,0.7254431,9.727941,"{""type"":1,""axisX"":""-1.5753847"",""axisY"":""0.7254431"",""axisZ"":""9.727941"",""accuracy"":3,""timestamp"":1343158872070465}"
671,2025-04-27 13:38:00,accelerometer,1,,3.0,,,-0.4870704,-3.0071173,-9.303643,"{""type"":1,""axisX"":""-0.4870704"",""axisY"":""-3.0071173"",""axisZ"":""-9.303643"",""accuracy"":3,""timestamp"":163749522992045}"
676,2025-04-27 13:41:00,accelerometer,1,,3.0,,,0.13758731,-0.046660043,-9.84168,"{""type"":1,""axisX"":""0.13758731"",""axisY"":""-0.046660043"",""axisZ"":""-9.84168"",""accuracy"":3,""timestamp"":584449541484202}"
686,2025-04-27 13:42:00,accelerometer,1,,3.0,,,0.34715924,-0.35673606,9.830892,"{""type"":1,""axisX"":""0.34715924"",""axisY"":""-0.35673606"",""axisZ"":""9.830892"",""accuracy"":3,""timestamp"":341431241057858}"
687,2025-04-27 13:42:00,accelerometer,1,,3.0,,,-1.5370775,-0.6871359,-9.5385,"{""type"":1,""axisX"":""-1.5370775"",""axisY"":""-0.6871359"",""axisZ"":""-9.5385"",""accuracy"":3,""timestamp"":51037532005585}"
670,2025-04-27 13:45:00,accelerometer,1,,3.0,,,2.3798366,0.35434186,9.32332,"{""type"":1,""axisX"":""2.3798366"",""axisY"":""0.35434186"",""axisZ"":""9.32332"",""accuracy"":3,""timestamp"":542008817781046}"
678,2025-04-27 13:48:00,accelerometer,1,,3.0,,,-0.35194764,-0.12210429,9.911995,"{""type"":1,""axisX"":""-0.35194764"",""axisY"":""-0.12210429"",""axisZ"":""9.911995"",""accuracy"":3,""timestamp"":228228856532549}"
668,2025-04-27 13:50:00,accelerometer,1,,3.0,,,0.35194764,0.8619126,9.840468,"{""type"":1,""axisX"":""0.35194764"",""axisY"":""0.8619126"",""axisZ"":""9.840468"",""accuracy"":3,""timestamp"":1344058872665690}"
671,2025-04-27 13:53:00,accelerometer,1,,3.0,,,-1.1471219,-0.4639514,-9.792285,"{""type"":1,""axisX"":""-1.1471219"",""axisY"":""-0.4639514"",""axisZ"":""-9.792285"",""accuracy"":3,""timestamp"":164649557590685}"
676,2025-04-27 13:56:00,accelerometer,1,,3.0,,,-0.68075806,-5.5298133,0.38165522,"{""type"":1,""axisX"":""-0.68075806"",""axisY"":""-5.5298133"",""axisZ"":""0.38165522"",""accuracy"":3,""timestamp"":585352807133385}"
686,2025-04-27 13:57:00,accelerometer,1,,3.0,,,0.34476504,-0.36152446,9.842862,"{""type"":1,""axisX"":""0.34476504"",""axisY"":""-0.36152446"",""axisZ"":""9.842862"",""accuracy"":3,""timestamp"":342331263078757}"
687,2025-04-27 13:57:00,accelerometer,1,,3.0,,,0.37828386,1.2425907,9.7803135,"{""type"":1,""axisX"":""0.37828386"",""axisY"":""1.2425907"",""axisZ"":""9.7803135"",""accuracy"":3,""timestamp"":51937538405388}"
670,2025-04-27 14:00:00,accelerometer,1,,3.0,,,-4.2401314,-8.763078,-1.8363527,"{""type"":1,""axisX"":""-4.2401314"",""axisY"":""-8.763078"",""axisZ"":""-1.8363527"",""accuracy"":3,""timestamp"":542908224862074}"
678,2025-04-27 14:03:00,accelerometer,1,,3.0,,,-0.33518824,0.12210429,9.888053,"{""type"":1,""axisX"":""-0.33518824"",""axisY"":""0.12210429"",""axisZ"":""9.888053"",""accuracy"":3,""timestamp"":229135420393937}"
668,2025-04-27 14:05:00,accelerometer,1,,3.0,,,1.1348516,0.94092125,9.656115,"{""type"":1,""axisX"":""1.1348516"",""axisY"":""0.94092125"",""axisZ"":""9.656115"",""accuracy"":3,""timestamp"":1344958876093106}"
