acc_night_wake_up_count,light_night_mean,call_duration_sum,wifi_night_changes,acc_x_std,last_call_to_sleep,light_night_sudden_spikes_count,acc_magnitude_min,acc_night_significant_movements,light_mean
-0.3535533905932738,-0.4369894970036046,-0.5720144498355997,-0.5626516684946773,-0.3008985817264615,1.432099291893537,-0.3535533905932738,0.8174958561855791,-0.7071067811865475,-0.34970567528107566
0.8017837257372731,-0.0326547369170851,1.1077867263443768,0.8684406187635241,0.45327349916174153,0.10987171244251163,-0.3535533905932738,-1.5457596100532482,1.4142135623730951,-0.31219734885225575
-0.3535533905932738,-0.44940041855714885,-0.6251564374332297,2.005975513763633,1.3638853486910636,-0.8309440652437949,-0.3535533905932738,0.8962267314221418,1.4142135623730951,-0.5445335961393464
-0.5345224838248487,0.5338722180280602,0.0,-1.2762466507717325,-1.591912603750111,0.0,-0.2828427124746191,0.21144593343215518,-0.5834599659915782,0.4529902468086809
-0.5345224838248487,0.8905398906021474,0.0,1.0358842803347716,-0.18227176481607937,0.0,0.9899494936611664,-0.08549966174549296,2.042109880970524,0.3408229271878624
0.8017837257372731,1.7029179280409479,0.0,-0.7970726348683724,0.24788940714209623,0.0,0.9899494936611664,0.32617365778462465,1.3857174192299984,-0.5436376778911304
0.8017837257372731,-0.01484628149293013,0.0,0.13336234746824888,-0.9233563798944561,0.0,-0.2828427124746191,-1.5922107695684928,0.0729324957489473,-0.5433899865130736
-0.5345224838248487,0.23676547145696267,0.0,0.8125798845739824,-0.8314732240672416,0.0,0.9899494936611664,0.15319068084291226,0.0729324957489473,0.02082218886497263
-0.5345224838248487,-1.6751257637501908,0.0,-0.07598552355749091,0.8816764020815641,0.0,-1.5556349186104046,1.0536866244928433,-0.5834599659915782,-0.7896842578978929
-0.5345224838248487,0.10840788194476027,0.0,0.5706667891664609,1.9514306075414969,0.0,-0.2828427124746191,-0.02737504607434986,-0.5834599659915782,-0.7408699499701379
-0.5345224838248487,-0.456993687446104,0.0,1.310362600124075,-0.041897993180853514,0.0,0.9899494936611664,-1.6276869166945833,-1.2398524277321037,2.2239209239114213
-0.5345224838248487,-1.3552967654516068,0.0,-1.7135510924699444,0.48991554894358624,0.0,-1.5556349186104046,1.5882754975303837,-0.5834599659915782,-0.724809905593915
0.8017837257372731,-1.5057184096948355,-0.5904203537135797,0.055119401667507194,0.48121375630115965,-0.6819393174902455,-0.3535533905932738,-0.30181978777590324,-0.984731927834662,-0.10252651116770585
-0.8944271909999157,1.7029179280409479,-0.0032485301442288657,0.6202196894054836,-0.6742886219243523,-0.43931655987946466,-0.3535533905932738,0.898734635599554,0.49236596391733084,-0.39546631217059763
0.11180339887498952,1.3692320879502768,-1.2287565270545338,1.1246380670507912,0.011154897269167284,-0.3107273913260879,-0.3535533905932738,-0.8555082995095766,0.49236596391733084,0.9566273172249588
0.11180339887498952,0.00795571944983037,-1.2531205031362496,0.3926625265579763,-0.13777343454637678,1.7387247394833976,-0.3535533905932738,-1.2502314792201412,0.49236596391733084,0.38018575074422234
-0.8944271909999157,-0.6182258688547655,-0.8949700547350272,0.3471510939884748,-0.43024237397613707,-0.2632208373883127,-0.3535533905932738,-1.7456269206969417,0.12309149097933263,0.07139814903187763
-0.8944271909999157,-0.1904373293022614,0.9128369705282853,-1.5863262663391784,-1.7629229053188702,0.4822391480864018,-0.3535533905932738,0.6674806475036803,-0.6154574548966638,-0.8760441723539066
0.11180339887498952,-0.5243630974594371,0.5278861484371756,0.9463849561535772,1.319477001254313,-0.11784363849602288,-0.3535533905932738,0.9752915947967634,-0.2461829819586656,-1.0422017960619827
0.8017837257372731,0.5355521734987928,1.1077867263443768,0.013400588478797534,1.7255303061576701,-0.8283880927871468,1.7112923196235217,0.9840456278755015,1.9694638556693238,2.1481886890019113
-0.8944271909999157,-0.8501936440919505,0.7861442949033631,-1.9132500569634305,-0.5321486252165741,-0.48762679612069854,-0.3535533905932738,0.6276339814270524,-1.7232808737106584,-1.1401611142487735
-0.35355339059327373,-0.46715233493975594,-0.6410416321421081,0.581732668281002,1.720306555304553,0.39754678337121613,-0.6681531047810609,-0.33487129767041607,-0.7071067811865475,1.8268226003039163
-0.35355339059327373,-0.2339597923658778,-1.0301709244989126,-0.29658454516554367,0.516285878209142,-0.5390188986429914,-0.6681531047810609,0.7634032512645506,0.3535533905932738,-0.45303250673509454
-0.35355339059327373,-0.11691086651554719,-0.3790929441581868,-0.2828608387054414,-1.2452980483903837,1.7387247394833976,0.5345224838248487,0.94017331902382,0.3535533905932738,-0.6155271039704863
-0.35355339059327373,-0.47033349062136875,-0.40077145626720095,0.9522727427037634,-0.25994102166789373,-0.02030559783512284,-0.6681531047810609,-0.7532937601070089,-0.7071067811865475,-0.37308971695225085
-0.35355339059327373,-0.18975343163978678,1.1077867263443768,0.93168718301361,-1.6924355308204122,-1.0209900073103026,1.7112923196235217,0.556825148285443,0.3535533905932738,-0.5939432413483233
-0.35355339059327373,-0.49412300267516895,-0.9875365173511846,-2.4786538723218055,1.0552081643078262,0.04477370981253125,-0.6681531047810609,-1.589706815610585,-0.7071067811865475,-0.3928238198818765
-0.35355339059327373,-0.3693110510626733,0.9180046970311615,0.4170481907597747,-0.3453881364858739,0.7289469477762431,-0.6681531047810609,0.8950707814045634,-0.7071067811865475,-0.7393986873593655
0.8017837257372731,1.7029179280409479,-0.3841512636502901,-0.3514793710059528,0.24181215999929503,-1.1386610801787547,1.7112923196235217,1.0064455344772665,2.2403047871590065,-0.5514880552364702
-0.35355339059327373,-0.46235096332092424,0.7315694928936396,0.5268378424405928,0.00944997954374205,-0.7229700043924486,-0.6681531047810609,-1.4840461610676283,-0.7071067811865475,1.8924805311799506
0.0,1.199144120988422,1.1077867263443768,-1.8314042114230071,-0.9266620202187918,-0.6281767414892091,0.0,-2.0436358032211004,1.12089707663561,-0.5874271543147034
0.0,-0.15954114628033894,-0.809334050099149,-0.25024409155214283,0.8971701002215916,-0.9548898717618028,0.0,-0.5507757668833143,-0.16012815380508713,-0.4650014217693063
0.0,1.7029179280409479,-0.43168441263542284,0.23430497744054138,0.4790210248208738,0.3185838508998336,0.0,1.2416404611900291,-0.16012815380508713,-0.49327938129780957
0.0,0.0941615337157475,0.437622300016928,0.4893308032261646,-0.9424527026476083,-0.20577167550379324,0.0,0.5028233478973406,-0.16012815380508713,0.7466299324587737
0.0,-0.807628989260996,-0.34855398929435105,-1.130083190512543,-1.3614642879403034,-0.24740447028311596,0.0,0.3858953171328902,-1.4411533842457842,-0.6703789976448142
0.0,-0.6312819161328751,-0.4625614270192495,0.8208643767474749,1.4976273316342217,0.3349104370878034,0.0,0.1743658537294851,1.12089707663561,-0.027825171875406444
0.0,-1.4784394242973773,-0.02078260583526795,1.522185397657939,0.9059080752686131,1.7387247394833976,0.0,-0.7224567099274044,1.12089707663561,2.2239209239114213
0.0,-0.030318753198220156,-0.809334050099149,0.14504593841557323,-0.5491475211385967,-0.9548898717618028,0.0,1.0121433000820732,-1.4411533842457842,-0.8430267366082971
0.8017837257372731,1.2434316327487687,-0.034851423288137465,0.5008932353537626,-0.906826229567145,-0.991403542052621,1.697749375254331,1.3246706532302945,0.5607721540920443,-0.9389405090261953
-1.0954451150103321,1.617940108432832,0.7814657943855549,0.1891294370704631,-0.7465757894636721,-0.5936645173890516,1.697749375254331,-0.08688439092186309,-0.672926584910453,0.8617670662311379
0.8017837257372731,-1.2897081411146238,0.06802082807781287,1.2563209004248346,-0.6774466412310645,0.3517807051718922,-0.970142500145332,-2.0093021842539827,-0.05607721540920437,-0.8517936519546955
-1.0954451150103321,0.9019966328394019,1.1077867263443768,-0.7161846694829643,1.4133533847004967,0.39742288833000694,0.36380343755449945,-0.22117306135152243,-0.05607721540920437,-0.06644173260183636
-1.0954451150103321,-0.9833797603739421,-0.5070276561764563,-1.2138076552043848,0.2517640621665878,-0.36154141447064053,0.36380343755449945,0.5884582257166096,-0.05607721540920437,0.8441325036197384
-1.0954451150103321,-1.1476433364506133,-0.6890893384500087,0.5968205579024701,-1.3692529875740778,-0.3980551609971321,-0.970142500145332,-0.013895021040785062,-0.672926584910453,0.5968802086913659
0.8017837257372731,0.5672152380564739,-0.4996267747832225,-0.8600756533060256,-0.2438172175591481,-0.9836878396616064,0.36380343755449945,-1.339108932133808,2.2403047871590065,-1.057280248055745
0.8017837257372731,-1.2932553217060785,-0.8615298749123571,-0.8840574839432025,1.1375222441248696,0.15606267691531078,-0.970142500145332,1.5824437226240686,-0.672926584910453,-0.8246699237889854
-1.0954451150103321,0.2405271173454722,-0.6594858128770733,0.3270249632342302,-0.7875214655465813,0.13661041314078093,-0.970142500145332,0.49067535673216417,-1.2897759544117016,2.144618334199174
0.8017837257372731,-0.008496700252243023,0.3455538803240818,-1.1538530786114425,1.7986126570713405,-0.5104218690578236,0.36380343755449945,0.17146271630464155,-0.672926584910453,0.32734075346585134
0.8017837257372731,0.15137253047455093,-0.7024109249578296,1.9577894465622583,0.13018798287839162,1.7387247394833976,-0.970142500145332,-0.4873470849058133,1.177621523593293,-1.0356128007798084
0.0,0.9852026121632883,0.0,2.1071831478890624,0.5602316527177975,0.0,1.0,-1.0649604695741044,-0.5773502691896258,-1.392510804090052
0.0,-0.7223117410140506,0.0,-0.5532489470067409,-0.27507940113794543,0.0,-1.0,1.442536448397357,-0.5773502691896258,1.1438799445265493
0.0,-0.8333578602662931,0.0,-0.27511286435854326,1.3430265207579082,0.0,-1.0,-1.4821410403807231,-0.5773502691896258,-0.18682054558498024
0.0,-0.26154245398688875,0.0,-0.6923169883308397,-1.3526603138214655,0.0,1.0,-0.007576589312316943,-0.5773502691896258,-0.5784588085079713
0.0,-0.8228589544460811,0.0,0.11790551329651855,1.6462392042720768,0.0,-1.0,-0.8917707980615389,1.7320508075688774,0.5332024247555744
0.0,0.44488392334451976,0.0,1.061149619668667,-0.7887640212878431,0.0,1.0,0.8152557366403356,-0.5773502691896258,-1.1820077988847189
0.0,1.7029179280409479,0.0,-0.873710085710099,-0.6050465517166063,0.0,1.0,1.0535662371862908,-0.5773502691896258,1.6435083335980805
0.0,-0.8333578602662931,0.0,-0.8918493954480249,-0.5279470897839222,0.0,-1.0,0.13509047510469208,1.7320508075688774,0.01920725418751733
-0.5345224838248487,0.22593426028392616,1.1077867263443768,-2.139581170455686,-0.7022073427614265,-0.5348134920535556,-1.2060453783110543,-1.3842005094890857,-0.35355339059327395,1.5189922447224544
-0.5345224838248487,0.12472817397530359,0.5333227832975622,0.5604772413911089,1.128170867976896,-0.37525068997836175,0.15075567228888187,-0.9667087344026405,-0.35355339059327395,-0.3870154413114447
-0.5345224838248487,-1.1578166614279517,-0.40152680975372135,0.9790909486541779,1.4503237746648199,-0.07959020378020855,-1.2060453783110543,-0.0031117722464919935,1.2374368670764582,-0.7253665230436096
-0.5345224838248487,-0.0517626179615591,-0.8435268265520269,-0.8628093633033256,-1.023759497954118,1.7387247394833976,0.15075567228888187,1.0524666756168217,-0.35355339059327395,-1.3929519228992586
-0.5345224838248487,-0.7696721611530123,-0.37512415388302606,0.20465559021750027,-0.5938156989018272,-0.8961763085179651,0.15075567228888187,0.738904524864372,-1.944543648263006,0.7963739818902782
0.8017837257372731,-0.5156426304852673,-0.5961241622821789,-0.02558194877718768,-0.9878572780272067,-0.7976228131185807,0.15075567228888187,0.788784453870043,-0.35355339059327395,1.0256888462410745
-0.5345224838248487,0.25906854689276243,-0.7256927512772574,0.7069920389331831,0.45640009404538107,-0.098362298141996,1.507556722888818,-1.6323783438983548,1.2374368670764582,-0.4672318487162358
-0.5345224838248487,-0.6207256537304338,-0.796588771670791,1.2093284876488657,-0.9835912330334733,1.7387247394833976,-1.2060453783110543,1.0349251356015283,-0.35355339059327395,-1.2099061700858547
0.8017837257372731,1.7029179280409479,0.8785130619033187,-0.6325718243086377,1.2563363139909574,-0.8117018838899214,1.507556722888818,0.37131857008380525,1.2374368670764582,0.8414168332025994
